avg_accX,min_accX,max_accX,var_accX,std_accX,avg_accY,min_accY,max_accY,var_accY,std_accY,avg_accZ,min_accZ,max_accZ,var_accZ,std_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,std_magnitude,var_pressure,range_pressure,std_pressure,slope_pressure,kurtosis_pressure,skew_pressure,Label
0.46469942728338537,0.357421875,0.63720703125,0.008144110333586703,0.0900094055766726,0.5230852762824479,0.36572265625,0.60363769531,0.004315880071979415,0.06552405306403028,-0.7436192830364062,-0.81384277343,-0.65576171875,0.0015512188314132848,0.039282815157093066,1.0276739361059375,0.96802294273,1.0756785929,0.00035979123771967336,0.01891870304812718,4.81414636765545e-05,0.03429261971996311,0.006920312629251113,-4.349512951488725e-05,0.6131472931418904,0.43452540454428834,Null
0.5256256103470001,0.42504882812,0.65808105468,0.003429294970996201,0.05841359855497023,0.4862945556600501,0.33874511718,0.58898925781,0.0040308690757411446,0.06333020393431904,-0.7322741699184498,-0.82275390625,-0.6123046875,0.0013482231575715222,0.036626247989436,1.0282226290803502,0.96802294273,1.10306128542,0.0006305062276746015,0.025047029694880558,1.471330183894981e-05,0.01607305599998199,0.0038261907074471683,1.1825471088666163e-05,-0.5738340534793633,-0.1697044234343688,Null
0.4129565429652,-0.31591796875,0.86022949218,0.07437565303226984,0.2720363482461645,0.552675781246,0.27111816406,0.9599609375,0.02705626645867003,0.1640761564834351,-0.6953881835892,-0.98400878906,-0.44360351562,0.012120389992232215,0.10981706626144705,1.0303079473448,0.77913939526,1.26885809437,0.011053701513952777,0.10487341420199407,0.0010050743547437354,0.15552898624002864,0.0316235510809589,0.00012191469808137255,0.45485333808041073,0.4529229336923878,Null
-0.060334472656000004,-0.55249023437,0.31652832031,0.06663906862217991,0.2574992685020076,0.8161791992148,0.27490234375,1.13354492187,0.06883249690788001,0.261702759678496,-0.21921142577959996,-0.88891601562,0.62927246093,0.22140372235865133,0.46935775667059987,1.0302876605978,0.74810563695,1.28179289783,0.011498121491777837,0.10696088483328356,0.003560432552644081,0.31242122132994155,0.05951999991499379,-0.00021138408743484325,2.0694140347717838,0.8994828758986549,Null
0.4723168945280001,-0.09643554687,1.00036621093,0.12077567343022241,0.34665803764383035,0.5524511718709999,0.27819824218,1.11010742187,0.04802797873422678,0.2186042973972736,-0.4788500976528,-1.00134277343,0.39514160156,0.11221857874208152,0.3341518903857512,1.0161999745076,0.74081830668,1.11910896189,0.004560496225894291,0.06736240601971413,0.010427447417191028,0.36363910402997135,0.10185926654018805,-0.0010260715253738008,-0.88099773051283,0.5785673066729338,Null
0.8006225585900001,0.70385742187,1.03723144531,0.004147691493073555,0.06424136545566407,0.5618676757776,0.33410644531,0.71032714843,0.007659025941022754,0.08729679725693057,-0.25591796874640005,-0.41040039062,-0.08190917968,0.009378472908055886,0.09660010633283798,1.0205211714851998,0.941292,1.16010334395,0.001810629222469364,0.04244497704507587,5.9066789636316776e-05,0.04512508444008745,0.007666254345385052,2.903827042185765e-05,0.636053252383697,-0.3687605125046183,Null
0.7284966090180401,0.70275878906,0.73767089843,3.5058230672773385e-05,0.005906103509027112,0.6773834995250754,0.634765625,0.689453125,6.174769209856043e-05,0.007838201463889367,-0.1816866313953769,-0.29406738281,-0.15270996093,0.0011552664617812184,0.033903703377017536,1.0118208271756282,1.00065653081,1.02860610337,3.0293294112303952e-05,0.005490088023310684,1.8573214093393062e-05,0.016032579810030256,0.004298823252851343,4.260248978358458e-05,-0.7043533569668985,-0.10276807244118139,Null
0.7317560369281314,0.72424316406,0.74133300781,1.6173515443902186e-05,0.004011462454326145,0.6799063634357575,0.66369628906,0.69311523437,3.454002254469968e-05,0.005862216132691895,-0.14738448942196972,-0.16369628906,-0.12939453125,7.19898805591724e-05,0.008463231965615917,1.009738779497475,1.00277164926,1.02189633029,1.6703331573816986e-05,0.004076637255550604,9.641387942059858e-06,0.014349097470017114,0.003097207462144666,-1.6343255680950068e-05,-0.30214260860577236,0.07845581752577524,Null
0.7052472432415624,0.67504882812,0.76257324218,0.0005009690410077394,0.022323974271004944,0.6673393249477083,0.55883789062,0.75964355468,0.0011583672232020528,0.03394604631737264,-0.15650113423322917,-0.5400390625,-0.08850097656,0.008421499720586067,0.0915294364828861,0.9879744790053646,0.93683378866,1.0697179173,0.0012706953422925815,0.0355538624819415,0.0028492372265554685,0.18632619428001362,0.05323905943321901,0.0008724902941539997,-0.42700602336604465,0.964001895936638,lift down
0.8147057066541488,0.66320800781,0.9375,0.003205131886920756,0.05646311462409912,0.5278631981339893,0.40551757812,0.81762695312,0.008758012444010584,0.09333502703399223,-0.3768297560637234,-0.53503417968,-0.27416992187,0.004429271353404117,0.06637553313832326,1.0479451704652127,0.9129771285,1.19695727934,0.0025151294857962757,0.05001750830926679,0.004515414120528515,0.2518575527399207,0.06701787791561993,0.001142948614101614,-0.23607552702178136,-0.8884660676251718,lift down
0.9211572532404917,0.82092285156,1.09326171875,0.003987439005859613,0.06297340487598387,0.36463869855300546,0.11633300781,0.50805664062,0.007606052710117176,0.08697407418624066,-0.1787929847552459,-0.30224609375,0.03076171875,0.009373624764240819,0.09655259070057934,1.015827239888306,0.88182643238,1.10867161682,0.0024197806992073212,0.049056680012577916,0.00010074578059782452,0.04767064020995804,0.010009758099303878,-9.153324504834248e-05,0.7355365248073014,-0.7836393816290452,Null
0.8878904908526923,0.68725585937,1.10046386718,0.009965495816277798,0.09955270134335777,0.4480543870151648,0.10656738281,0.63940429687,0.01574602716809673,0.1251379660027483,-0.16683725209989012,-0.55407714843,0.02990722656,0.016864176103410095,0.1295048871477428,1.0255188647230769,0.85733418461,1.2035400554,0.007826292011460689,0.08822295850288696,0.00012797254542491727,0.04805558768998708,0.011281374010772545,1.6721982486829036e-05,0.253109517578904,0.5828965831495897,Null
0.8897074152874719,0.80847167968,0.98815917968,0.001319541639006829,0.036223314090948526,0.42787839053353927,0.21203613281,0.53442382812,0.006099620802191755,0.07788037794974528,-0.22413480951202247,-0.4423828125,-0.1044921875,0.0061767673553967785,0.07837133669395922,1.018754895911573,0.9490775957,1.10323181553,0.0006547884527366045,0.02551685454603442,8.334959682060616e-06,0.014293414939970717,0.002878911958686695,-3.7083039106771314e-06,0.44955854906188586,-0.5835737221773044,Null
0.41475354210757065,-0.8125,1.14050292968,0.5416350552303654,0.7338766723180173,0.33085537495254236,-0.49719238281,0.853515625,0.08074754079631483,0.2833572656574301,-0.2868190269645763,-0.77600097656,0.033203125,0.04918772791910787,0.221155671759065,1.0043158971980795,0.60164724719,1.34477291428,0.023006635004295152,0.15125030253050842,0.00016181383625311462,0.05290024106000146,0.012684621941091021,-0.00011520321945750223,0.012791325073554738,-0.3285972546437088,Null
0.6099979795236782,-0.85534667968,1.29663085937,0.4466447341036664,0.6663916343595934,0.1916349564447702,-0.48095703125,0.75988769531,0.0775103899102594,0.27760570581182387,-0.2147707884302299,-0.69396972656,0.07238769531,0.045390534938043466,0.21243744913437787,0.9934883591054023,0.58933435637,1.3137779996,0.034398966690221786,0.18493585774359292,0.0034866964899340387,0.2659455260800314,0.058878332214488766,-0.0006246962473179775,3.0166152529680614,1.914772471868138,stairs up
0.941001714658721,0.61047363281,1.22216796875,0.025998860514669705,0.16077221261426597,0.29494316632941864,0.06726074218,0.60046386718,0.009398836208273859,0.09666535993681567,-0.10836933934104652,-0.24267578125,0.02673339843,0.005024093914614425,0.07067449374614328,0.9979510084925582,0.63806712832,1.2785567494,0.026676422033560868,0.1628536967852482,0.002055388063672242,0.14757525866002652,0.04520440391233465,-0.0008722874824429573,-1.3926742465925557,-0.09252157687114838,stairs up
0.9573589124143276,0.52624511718,1.33178710937,0.04697634778873391,0.21610560451915464,0.31192034447748535,0.14733886718,0.65295410156,0.014434961728185623,0.1197937675645901,-0.14935052882520466,-0.35791015625,0.02282714843,0.006828268545243111,0.08239136575055477,1.0256013077998831,0.56686075325,1.4769500244,0.0524250216534046,0.22829463983941473,0.00277255406186921,0.18743296861998715,0.05250085994939064,-0.0010222884151045142,-1.126804459716938,-0.03195640916230427,stairs up
0.03302219935767865,-0.97961425781,1.25366210937,0.6656378828738747,0.8134345410779364,0.4712749662816072,0.14111328125,0.90148925781,0.04011434747440606,0.19968868670153103,-0.22681535993047616,-0.93640136718,0.24633789062,0.07266013914351244,0.26875200150934175,1.0051389579049403,0.62731387256,1.44316983043,0.03833861084538349,0.19521886391546972,0.0010377364228686234,0.11460909003994857,0.032117898753678584,-0.0005687827775348554,-1.230669801061634,-0.13997119775767083,stairs up
-0.824761122283054,-1.12194824218,-0.60791015625,0.018740122864794033,0.13648408903683398,0.5368827774101196,0.21020507812,0.78112792968,0.016945080813580475,0.12978294673722954,-0.12607962785323354,-0.5400390625,0.24047851562,0.04877590414442376,0.2201904468003138,1.0271086474655091,0.83880468453,1.30915769125,0.013453838967412873,0.11564288589199236,0.0022536376054750886,0.1799006559300551,0.04733014651904387,-0.0003605838620068257,-0.8908861122741576,0.32613653487293126,stairs up
-0.17000029592830315,-1.09875488281,0.87145996093,0.6810815372325334,0.8227720038626831,0.3690126361239999,-0.09228515625,1.00830078125,0.07912555369689177,0.28043895037353067,-0.2806329900536364,-0.64953613281,0.134765625,0.03827752540996972,0.1950526606008876,1.0100934020665455,0.73322064394,1.42248598532,0.01728670398275258,0.13107988434472626,0.0008219995419535285,0.1158695340700433,0.02858352194093215,-3.4152155703374713e-06,0.10170335182851398,0.8736656322288961,Null
0.880221143177531,0.7626953125,1.04614257812,0.004833097834482876,0.06930558344919246,0.4613707742536419,0.23376464843,0.63793945312,0.011026243810488697,0.10468132869375808,-0.13725148895253086,-0.38781738281,0.00830078125,0.008526893461048322,0.09205573483616887,1.0126982270818519,0.85467831573,1.14743053639,0.005200327897062751,0.07189038258052817,0.00010566404494788004,0.03998186712999541,0.010247526421378174,-0.00014393239935268253,-0.9143717977400851,-0.04016960521138406,Null
0.8570260942312422,0.71716308593,0.94921875,0.0038175692366424806,0.06159429865236716,0.34911351173944094,0.15100097656,0.54296875,0.013220929482749874,0.1146246566333913,-0.4186700856419876,-0.56433105468,-0.17651367187,0.008077702350825767,0.08959648590505614,1.027502147502795,0.94546751059,1.11952462523,0.0013599678716096266,0.036763036683548085,0.0001652889468286,0.058128209529968444,0.012816485766671937,-0.00014832430653695283,0.2642545780472503,0.11761960712739251,Null
0.8139610050580501,0.77795410156,0.85461425781,0.0003756345867379363,0.019320251164525248,0.38028203615949685,0.2919921875,0.45031738281,0.0022091983777956037,0.04685407184413651,-0.4688766767359118,-0.54235839843,-0.40747070312,0.0008239593096198324,0.02861428272029663,1.0148933408765408,0.95003697957,1.05830366657,0.00037349174646456973,0.019265065319635538,3.248624869259842e-05,0.026586183549966336,0.005681719164397799,7.649029066751518e-05,0.1611481762914595,0.7075040540243306,Null
0.8648759392380255,0.63256835937,1.15600585937,0.013546664302435101,0.11601887698315447,0.393467605490191,0.2431640625,0.59460449218,0.004904606986185523,0.06980950831542697,-0.38239341784070063,-0.58959960937,-0.15307617187,0.01071345887776137,0.10317567681475741,1.0314488067505734,0.76353359677,1.33857701647,0.014234867403835292,0.1189293885403769,9.646020127909895e-05,0.04445170982990021,0.009790087082994097,8.38504333800995e-05,0.19393411859639142,0.7534115798130342,Null
0.8503222343222435,0.62414550781,1.12365722656,0.020424440886908594,0.14245530872448167,0.4109473595216025,0.18566894531,0.65185546875,0.009893142498593795,0.09914496920406302,-0.34606933593365385,-0.65051269531,-0.11987304687,0.023398992323204797,0.1524762236634664,1.0200050691283975,0.73870001123,1.30523269934,0.024810559439131633,0.1570080169655196,0.0002485877985787847,0.05848450819007667,0.015716051891280884,-0.00011438591273578494,-0.5728969467812601,0.3549092293726927,Null
0.7838756930406451,0.12902832031,1.02416992187,0.036919927900402764,0.19152476293465126,0.5700793850761935,0.32360839843,1.06970214843,0.021325464056615638,0.14556057301872888,-0.13712040070303225,-0.53759765625,0.11975097656,0.016129282768047967,0.1265907693286594,1.0115053262659355,0.83744207793,1.25283970736,0.009063901553163245,0.09489691654078804,0.00037228341733084545,0.06059667417991932,0.019232305863622717,0.0003650787396419763,-1.139851113681437,-0.5452821262576729,Null
0.22859062244294118,0.12487792968,0.33630371093,0.0017667758080608569,0.04189544430794123,0.9665431602290849,0.8779296875,1.09924316406,0.0011736024228870064,0.03414574378770873,0.22092731949104571,0.12231445312,0.37255859375,0.005061915528159644,0.07091425183235676,1.0210684338172549,0.96913942077,1.12438809124,0.0006416723367224619,0.02524833459618948,0.0003384363190346189,0.06217558413993629,0.018336420505361054,0.0003552249128628656,-0.8907319167947212,-0.5793169686711993,Null
0.22470719292940394,0.17797851562,0.26257324218,0.0002301996985665228,0.015122010357472735,0.9822092624656291,0.95324707031,1.04345703125,0.00024064589811428856,0.015461313549301789,0.16816196062291391,0.11315917968,0.2490234375,0.001930382918888285,0.04379039764660701,1.0226482696888741,1.00475970404,1.06572512298,8.319664051726476e-05,0.009090966361614774,0.00032135340271333514,0.06233477513001162,0.017866875341912627,-0.00039301946648381494,-1.0562522888468906,-0.23843686773252254,Null
0.22346900201180644,0.2001953125,0.24157714843,0.00013961777258892635,0.011777818676044048,0.9478499873949031,0.90466308593,0.99499511718,0.0010531120848428464,0.03234683621821045,0.21694887222445158,0.13061523437,0.30773925781,0.005152432048070991,0.07154851885948907,1.0007194645179356,0.972228182,1.03000713359,0.0002914657612980918,0.01701720708670058,0.00046376033983561664,0.0788856923700223,0.021465515079846762,0.0003997529038226469,0.19897624335766473,1.1829490443845851,lift down
0.24516858552243426,0.22680664062,0.26342773437,0.00011543081420477063,0.01070847332505542,0.9396249871469078,0.91198730468,0.96228027343,0.0001403230222009916,0.01180677112606802,0.2747087980531579,0.22741699218,0.31323242187,0.0007558568510587623,0.027402264662206043,1.0095659833888158,0.96866597303,1.03328211289,0.00025080610540822247,0.015784678179838293,0.017570875926812047,0.42123975147001147,0.13211842437325874,0.0029988655737937585,-1.2664117997337683,0.1812665195742511,lift down
