Time,Timestamp,X,Y,Z,Magnitude,Pressure,Label
36:34.5,135.3075562,0.113037109,0.92590332,0.371826172,1.004155889,956.8371545,Null
36:34.5,135.3333435,0.117675781,0.951293945,0.376708984,1.029911365,956.8371545,Null
36:34.6,135.3563843,0.117675781,0.951293945,0.376708984,1.029911365,956.8371545,Null
36:34.6,135.3793945,0.117675781,0.951293945,0.376708984,1.029911365,956.8371545,Null
36:34.6,135.4024353,0.117675781,0.951293945,0.376708984,1.029911365,956.8371545,Null
36:34.6,135.4308472,0.136474609,0.958007813,0.349731445,1.02893944,956.8342151,Null
36:34.7,135.4539185,0.136474609,0.958007813,0.349731445,1.02893944,956.8342151,Null
36:34.7,135.4770508,0.136474609,0.958007813,0.349731445,1.02893944,956.8342151,Null
36:34.7,135.5058289,0.150390625,0.948608398,0.338256836,1.018279392,956.8438053,Null
36:34.7,135.5289307,0.150390625,0.948608398,0.338256836,1.018279392,956.8438053,Null
36:34.8,135.552124,0.150390625,0.948608398,0.338256836,1.018279392,956.8438053,Null
36:34.8,135.589325,0.154785156,0.951538086,0.338012695,1.021584923,956.8438053,Null
36:34.8,135.6125793,0.154785156,0.951538086,0.338012695,1.021584923,956.8438053,Null
36:34.8,135.6358337,0.154785156,0.951538086,0.338012695,1.021584923,956.8438053,Null
36:34.9,135.6644592,0.153808594,0.946655273,0.355712891,1.02291004,956.8478116,Null
36:34.9,135.6877441,0.153808594,0.946655273,0.355712891,1.02291004,956.8478116,Null
36:34.9,135.7110596,0.153808594,0.946655273,0.355712891,1.02291004,956.8478116,Null
36:34.9,135.7397461,0.16784668,0.949584961,0.369140625,1.032544869,956.8432914,Null
36:35.0,135.763031,0.16784668,0.949584961,0.369140625,1.032544869,956.8432914,Null
36:35.0,135.786377,0.16784668,0.949584961,0.369140625,1.032544869,956.8432914,Null
36:35.0,135.8130493,0.187011719,0.943603516,0.356689453,1.025957282,956.8432914,Null
36:35.0,135.8365479,0.187011719,0.943603516,0.356689453,1.025957282,956.8432914,Null
36:35.1,135.8601379,0.187011719,0.943603516,0.356689453,1.025957282,956.8432914,Null
36:35.1,135.8892822,0.201049805,0.918945313,0.358154297,1.006556512,956.8432914,Null
36:35.1,135.9128113,0.201049805,0.918945313,0.358154297,1.006556512,956.8409041,Null
36:35.1,135.9363403,0.201049805,0.918945313,0.358154297,1.006556512,956.8409041,Null
36:35.2,135.9598389,0.201049805,0.918945313,0.358154297,1.006556512,956.8409041,Null
36:35.2,135.988739,0.228515625,0.897094727,0.373413086,0.998216245,956.8600389,Null
36:35.2,136.0122681,0.228515625,0.897094727,0.373413086,0.998216245,956.8600389,Null
36:35.2,136.0357971,0.228515625,0.897094727,0.373413086,0.998216245,956.8600389,Null
36:35.3,136.0628357,0.268432617,0.883666992,0.395141602,1.004519939,956.8600389,Null
36:35.3,136.0864868,0.268432617,0.883666992,0.395141602,1.004519939,956.8600389,Null
36:35.3,136.1102295,0.268432617,0.883666992,0.395141602,1.004519939,956.8600389,Null
36:35.3,136.1392212,0.296386719,0.883666992,0.413574219,1.019684301,956.8600389,Null
36:35.4,136.1629333,0.296386719,0.883666992,0.413574219,1.019684301,956.8626397,Null
36:35.4,136.1867371,0.296386719,0.883666992,0.413574219,1.019684301,956.8626397,Null
36:35.4,136.21521,0.31262207,0.884765625,0.427490234,1.031159867,956.8626397,Null
36:35.4,136.2390442,0.31262207,0.884765625,0.427490234,1.031159867,956.8541277,Null
36:35.5,136.2632446,0.31262207,0.884765625,0.427490234,1.031159867,956.8541277,Null
36:35.5,136.2904663,0.315917969,0.897705078,0.421386719,1.040790727,956.8541277,Null
36:35.5,136.3144531,0.315917969,0.897705078,0.421386719,1.040790727,956.8541277,Null
36:35.6,136.3557434,0.315917969,0.897705078,0.421386719,1.040790727,956.8541277,Null
36:35.6,136.3774414,0.315429688,0.91003418,0.412353516,1.047708699,956.8281002,Null
36:35.6,136.3938599,0.315429688,0.91003418,0.412353516,1.047708699,956.8281002,Null
36:35.6,136.4102783,0.315429688,0.91003418,0.412353516,1.047708699,956.8281002,Null
36:35.6,136.4267273,0.315429688,0.91003418,0.412353516,1.047708699,956.8281002,Null
36:35.7,136.4465942,0.323486328,0.897094727,0.409057617,1.037665884,956.8281002,Null
36:35.7,136.4630432,0.323486328,0.897094727,0.409057617,1.037665884,956.8281002,Null
36:35.7,136.4795837,0.323486328,0.897094727,0.409057617,1.037665884,956.8281002,Null
36:35.7,136.4960938,0.323486328,0.897094727,0.409057617,1.037665884,956.8281002,Null
36:35.7,136.5125732,0.323486328,0.897094727,0.409057617,1.037665884,956.8281002,Null
36:35.7,136.5344238,0.321044922,0.885864258,0.395141602,1.021744689,956.8281002,Null
36:35.8,136.5509644,0.321044922,0.885864258,0.395141602,1.021744689,956.8336901,Null
36:35.8,136.5675964,0.321044922,0.885864258,0.395141602,1.021744689,956.8336901,Null
36:35.8,136.584198,0.321044922,0.885864258,0.395141602,1.021744689,956.8336901,Null
36:35.8,136.6008606,0.321044922,0.885864258,0.395141602,1.021744689,956.8336901,Null
36:35.8,136.6231689,0.30859375,0.861694336,0.383178711,0.992256598,956.8127709,Null
36:35.8,136.6397705,0.30859375,0.861694336,0.383178711,0.992256598,956.8127709,Null
36:35.9,136.6564331,0.30859375,0.861694336,0.383178711,0.992256598,956.8127709,Null
36:35.9,136.6730652,0.30859375,0.861694336,0.383178711,0.992256598,956.8127709,Null
36:35.9,136.6931152,0.298461914,0.884887695,0.386108398,1.010537205,956.8127709,Null
36:35.9,136.7098389,0.298461914,0.884887695,0.386108398,1.010537205,956.8127709,Null
36:35.9,136.7265625,0.298461914,0.884887695,0.386108398,1.010537205,956.8127709,Null
36:35.9,136.7432861,0.298461914,0.884887695,0.386108398,1.010537205,956.8127709,Null
36:36.0,136.7600708,0.298461914,0.884887695,0.386108398,1.010537205,956.8127709,Null
36:36.0,136.782196,0.296875,0.912353516,0.385375977,1.033943106,956.822526,Null
36:36.0,136.7989807,0.296875,0.912353516,0.385375977,1.033943106,956.822526,Null
36:36.0,136.8158264,0.296875,0.912353516,0.385375977,1.033943106,956.822526,Null
36:36.0,136.8327026,0.296875,0.912353516,0.385375977,1.033943106,956.822526,Null
36:36.1,136.8548889,0.301391602,0.91796875,0.391357422,1.042431847,956.8236243,Null
36:36.1,136.8718262,0.301391602,0.91796875,0.391357422,1.042431847,956.8236243,Null
36:36.1,136.8888245,0.301391602,0.91796875,0.391357422,1.042431847,956.8236243,Null
36:36.1,136.9058228,0.301391602,0.91796875,0.391357422,1.042431847,956.8236243,Null
36:36.1,136.926178,0.301391602,0.91796875,0.391357422,1.042431847,956.8236243,Null
36:36.1,136.9432068,0.289794922,0.908081055,0.401367188,1.034257182,956.8236243,Null
36:36.2,136.9602356,0.289794922,0.908081055,0.401367188,1.034257182,956.8236243,Null
36:36.2,136.9773254,0.289794922,0.908081055,0.401367188,1.034257182,956.8236243,Null
36:36.2,136.9944153,0.289794922,0.908081055,0.401367188,1.034257182,956.8236243,Null
36:36.2,137.0171814,0.278198242,0.905517578,0.404052734,1.029861621,956.8305248,Null
36:36.2,137.0343628,0.278198242,0.905517578,0.404052734,1.029861621,956.8305248,Null
36:36.3,137.0515442,0.278198242,0.905517578,0.404052734,1.029861621,956.8305248,Null
36:36.3,137.0687866,0.278198242,0.905517578,0.404052734,1.029861621,956.8305248,Null
36:36.3,137.0913086,0.285400391,0.907470703,0.403198242,1.033211151,956.8305248,Null
36:36.3,137.1085205,0.285400391,0.907470703,0.403198242,1.033211151,956.8294094,Null
36:36.3,137.125824,0.285400391,0.907470703,0.403198242,1.033211151,956.8294094,Null
36:36.3,137.1430969,0.285400391,0.907470703,0.403198242,1.033211151,956.8294094,Null
36:36.4,137.1604309,0.285400391,0.907470703,0.403198242,1.033211151,956.8294094,Null
36:36.4,137.1811523,0.293823242,0.894775391,0.397583008,1.02226579,956.8294094,Null
36:36.4,137.1985474,0.293823242,0.894775391,0.397583008,1.02226579,956.8294094,Null
36:36.4,137.2159729,0.293823242,0.894775391,0.397583008,1.02226579,956.8294094,Null
36:36.4,137.2333984,0.293823242,0.894775391,0.397583008,1.02226579,956.8294094,Null
36:36.5,137.2561646,0.289550781,0.883666992,0.388671875,1.007855562,956.8296222,Null
36:36.5,137.2735596,0.289550781,0.883666992,0.388671875,1.007855562,956.8296222,Null
36:36.5,137.2909851,0.289550781,0.883666992,0.388671875,1.007855562,956.8296222,Null
36:36.5,137.3085022,0.289550781,0.883666992,0.388671875,1.007855562,956.8296222,Null
36:36.5,137.3312683,0.287475586,0.877441406,0.388671875,1.001804103,956.8296222,Null
36:36.6,137.3487854,0.287475586,0.877441406,0.388671875,1.001804103,956.8531558,Null
36:36.6,137.366333,0.287475586,0.877441406,0.388671875,1.001804103,956.8531558,Null
36:36.6,137.3840027,0.287475586,0.877441406,0.388671875,1.001804103,956.8531558,Null
36:36.6,137.4018555,0.287475586,0.877441406,0.388671875,1.001804103,956.8531558,Null
36:36.6,137.4228516,0.293823242,0.883911133,0.387695313,1.008929454,956.8531558,Null
36:36.6,137.4404907,0.293823242,0.883911133,0.387695313,1.008929454,956.8531558,Null
36:36.7,137.4581909,0.293823242,0.883911133,0.387695313,1.008929454,956.8531558,Null
36:36.7,137.4758911,0.293823242,0.883911133,0.387695313,1.008929454,956.8531558,Null
36:36.7,137.4989319,0.291503906,0.893188477,0.383056641,1.014639134,956.8723017,Null
36:36.7,137.5166931,0.291503906,0.893188477,0.383056641,1.014639134,956.8723017,Null
36:36.7,137.5344543,0.291503906,0.893188477,0.383056641,1.014639134,956.8723017,Null
36:36.8,137.5523071,0.291503906,0.893188477,0.383056641,1.014639134,956.8723017,Null
36:36.8,137.5735474,0.288452148,0.889160156,0.385009766,1.010961396,956.8723017,Null
36:36.8,137.5914307,0.288452148,0.889160156,0.385009766,1.010961396,956.8723017,Null
36:36.8,137.6092834,0.288452148,0.889160156,0.385009766,1.010961396,956.8723017,Null
36:36.8,137.6271973,0.288452148,0.889160156,0.385009766,1.010961396,956.8723017,Null
36:36.9,137.6504517,0.294189453,0.888305664,0.399414063,1.017431069,956.8723017,Null
36:36.9,137.6683655,0.294189453,0.888305664,0.399414063,1.017431069,956.8979517,Null
36:36.9,137.6863403,0.294189453,0.888305664,0.399414063,1.017431069,956.8979517,Null
36:36.9,137.7043152,0.294189453,0.888305664,0.399414063,1.017431069,956.8979517,Null
36:36.9,137.727478,0.294189453,0.888305664,0.399414063,1.017431069,956.8979517,Null
36:36.9,137.7456665,0.293823242,0.894165039,0.398925781,1.022254857,956.8947928,Null
36:37.0,137.7637634,0.293823242,0.894165039,0.398925781,1.022254857,956.8947928,Null
36:37.0,137.7821655,0.293823242,0.894165039,0.398925781,1.022254857,956.8947928,Null
36:37.0,137.8003235,0.293823242,0.894165039,0.398925781,1.022254857,956.8947928,Null
36:37.0,137.8219299,0.28527832,0.879272461,0.377807617,0.998620236,956.8947928,Null
36:37.0,137.84021,0.28527832,0.879272461,0.377807617,0.998620236,956.8947928,Null
36:37.1,137.858429,0.28527832,0.879272461,0.377807617,0.998620236,956.8947928,Null
36:37.1,137.876709,0.28527832,0.879272461,0.377807617,0.998620236,956.8947928,Null
36:37.1,137.9003296,0.301147461,0.864990234,0.378417969,0.991008606,956.8821813,Null
36:37.1,137.9185791,0.301147461,0.864990234,0.378417969,0.991008606,956.8821813,Null
36:37.1,137.9368896,0.301147461,0.864990234,0.378417969,0.991008606,956.8821813,Null
36:37.2,137.9552002,0.301147461,0.864990234,0.378417969,0.991008606,956.8821813,Null
36:37.2,137.9788513,0.346069336,0.868774414,0.396484375,1.015742501,956.8253746,Null
36:37.2,137.9972229,0.346069336,0.868774414,0.396484375,1.015742501,956.8253746,Null
36:37.2,138.015564,0.346069336,0.868774414,0.396484375,1.015742501,956.8253746,Null
36:37.2,138.0339661,0.346069336,0.868774414,0.396484375,1.015742501,956.8253746,Null
36:37.3,138.0557861,0.368041992,0.880981445,0.409057617,1.038706575,956.8253746,Null
36:37.3,138.0742493,0.368041992,0.880981445,0.409057617,1.038706575,956.8253746,Null
36:37.3,138.092804,0.368041992,0.880981445,0.409057617,1.038706575,956.8253746,Null
36:37.3,138.1113281,0.368041992,0.880981445,0.409057617,1.038706575,956.8253746,Null
36:37.3,138.1351929,0.358520508,0.900146484,0.413818359,1.05358734,956.8253746,Null
36:37.4,138.1542358,0.358520508,0.900146484,0.413818359,1.05358734,956.8177455,Null
36:37.4,138.1728516,0.358520508,0.900146484,0.413818359,1.05358734,956.8177455,Null
36:37.4,138.1914978,0.358520508,0.900146484,0.413818359,1.05358734,956.8177455,Null
36:37.4,138.2154541,0.351928711,0.901855469,0.406616211,1.050016118,956.8177455,Null
36:37.4,138.2341919,0.351928711,0.901855469,0.406616211,1.050016118,956.8076396,Null
36:37.5,138.2528992,0.351928711,0.901855469,0.406616211,1.050016118,956.8076396,Null
36:37.5,138.2716064,0.351928711,0.901855469,0.406616211,1.050016118,956.8076396,Null
36:37.5,138.2938232,0.330078125,0.915161133,0.412719727,1.056791862,956.8076396,Null
36:37.5,138.3125305,0.330078125,0.915161133,0.412719727,1.056791862,956.8076396,Null
36:37.5,138.3312683,0.330078125,0.915161133,0.412719727,1.056791862,956.8076396,Null
36:37.6,138.3500977,0.330078125,0.915161133,0.412719727,1.056791862,956.8076396,Null
36:37.6,138.374176,0.264770508,0.926513672,0.391601563,1.040135948,956.8076396,Null
36:37.6,138.3930664,0.264770508,0.926513672,0.391601563,1.040135948,956.8351524,Null
36:37.6,138.4119263,0.264770508,0.926513672,0.391601563,1.040135948,956.8351524,Null
36:37.6,138.4308167,0.264770508,0.926513672,0.391601563,1.040135948,956.8351524,Null
36:37.7,138.4550476,0.220703125,0.931884766,0.362915039,1.024122264,956.8351524,Null
36:37.7,138.4739685,0.220703125,0.931884766,0.362915039,1.024122264,956.8437666,Null
36:37.7,138.4929199,0.220703125,0.931884766,0.362915039,1.024122264,956.8437666,Null
36:37.7,138.5115967,0.220703125,0.931884766,0.362915039,1.024122264,956.8437666,Null
36:37.7,138.5343323,0.219970703,0.955200195,0.372558594,1.048615482,956.8437666,Null
36:37.8,138.5534363,0.219970703,0.955200195,0.372558594,1.048615482,956.8437666,Null
36:37.8,138.5724792,0.219970703,0.955200195,0.372558594,1.048615482,956.8437666,Null
36:37.8,138.5916138,0.219970703,0.955200195,0.372558594,1.048615482,956.8437666,Null
36:37.8,138.6160278,0.228881836,0.956665039,0.349975586,1.044067911,956.8437666,Null
36:37.8,138.6351624,0.228881836,0.956665039,0.349975586,1.044067911,956.832784,Null
36:37.9,138.6543884,0.228881836,0.956665039,0.349975586,1.044067911,956.832784,Null
36:37.9,138.673584,0.228881836,0.956665039,0.349975586,1.044067911,956.832784,Null
36:37.9,138.696228,0.244628906,0.930297852,0.319580078,1.013621636,956.832784,Null
36:37.9,138.7154846,0.244628906,0.930297852,0.319580078,1.013621636,956.832784,Null
36:37.9,138.7347107,0.244628906,0.930297852,0.319580078,1.013621636,956.832784,Null
36:38.0,138.7540283,0.244628906,0.930297852,0.319580078,1.013621636,956.832784,Null
36:38.0,138.7786255,0.226928711,0.908569336,0.29296875,0.981236754,956.8467328,Null
36:38.0,138.7979431,0.226928711,0.908569336,0.29296875,0.981236754,956.8467328,Null
36:38.0,138.8173523,0.226928711,0.908569336,0.29296875,0.981236754,956.8467328,Null
36:38.0,138.836731,0.226928711,0.908569336,0.29296875,0.981236754,956.8467328,Null
36:38.1,138.8614807,0.198852539,0.912963867,0.272094727,0.973180813,956.8212885,Null
36:38.1,138.8809814,0.198852539,0.912963867,0.272094727,0.973180813,956.8212885,Null
36:38.1,138.9004822,0.198852539,0.912963867,0.272094727,0.973180813,956.8212885,Null
36:38.1,138.9203491,0.198852539,0.912963867,0.272094727,0.973180813,956.8212885,Null
36:38.1,138.9432983,0.202392578,0.933837891,0.270751953,0.993137746,956.8212885,Null
36:38.2,138.9628906,0.202392578,0.933837891,0.270751953,0.993137746,956.8212885,Null
36:38.2,138.9823914,0.202392578,0.933837891,0.270751953,0.993137746,956.8212885,Null
36:38.2,139.0071411,0.202392578,0.933837891,0.270751953,0.993137746,956.8212885,Null
36:38.2,139.0269165,0.212402344,0.980102539,0.281616211,1.041644581,956.833457,Null
36:38.3,139.0465698,0.212402344,0.980102539,0.281616211,1.041644581,956.833457,Null
36:38.3,139.0662537,0.212402344,0.980102539,0.281616211,1.041644581,956.833457,Null
36:38.3,139.091217,0.218139648,1.077758789,0.360717773,1.157266705,956.833457,Null
36:38.3,139.1109314,0.218139648,1.077758789,0.360717773,1.157266705,956.8315469,Null
36:38.3,139.1307068,0.218139648,1.077758789,0.360717773,1.157266705,956.8315469,Null
36:38.4,139.1504822,0.218139648,1.077758789,0.360717773,1.157266705,956.8315469,Null
36:38.4,139.1737366,0.225830078,1.088989258,0.532958984,1.233264816,956.8315469,Null
36:38.4,139.193573,0.225830078,1.088989258,0.532958984,1.233264816,956.8315469,Null
36:38.4,139.2134094,0.225830078,1.088989258,0.532958984,1.233264816,956.8315469,Null
36:38.4,139.2333069,0.225830078,1.088989258,0.532958984,1.233264816,956.8315469,Null
36:38.5,139.2585144,0.222290039,0.959594727,0.494506836,1.102166916,956.8648024,Null
36:38.5,139.2784729,0.222290039,0.959594727,0.494506836,1.102166916,956.8648024,Null
36:38.5,139.2989807,0.222290039,0.959594727,0.494506836,1.102166916,956.8648024,Null
36:38.5,139.3189392,0.222290039,0.959594727,0.494506836,1.102166916,956.8648024,Null
36:38.5,139.3442688,0.217529297,0.86706543,0.451538086,1.001502919,956.8387915,Null
36:38.6,139.3642883,0.217529297,0.86706543,0.451538086,1.001502919,956.8387915,Null
36:38.6,139.3843384,0.217529297,0.86706543,0.451538086,1.001502919,956.8387915,Null
36:38.6,139.4078674,0.245605469,0.799804688,0.401367188,0.927957544,956.8387915,Null
36:38.6,139.427887,0.245605469,0.799804688,0.401367188,0.927957544,956.8387915,Null
36:38.7,139.447998,0.245605469,0.799804688,0.401367188,0.927957544,956.8387915,Null
36:38.7,139.4680786,0.245605469,0.799804688,0.401367188,0.927957544,956.8387915,Null
36:38.7,139.493103,0.267944336,0.752929688,0.373779297,0.882274472,956.8387915,Null
36:38.7,139.5133057,0.267944336,0.752929688,0.373779297,0.882274472,956.8640931,Null
36:38.7,139.5334778,0.267944336,0.752929688,0.373779297,0.882274472,956.8640931,Null
36:38.8,139.5537415,0.267944336,0.752929688,0.373779297,0.882274472,956.8640931,Null
36:38.8,139.5792542,0.247192383,0.775878906,0.390136719,0.902938985,956.8825512,Null
36:38.8,139.5995178,0.247192383,0.775878906,0.390136719,0.902938985,956.8825512,Null
36:38.8,139.6198425,0.247192383,0.775878906,0.390136719,0.902938985,956.8825512,Null
36:38.8,139.6401367,0.247192383,0.775878906,0.390136719,0.902938985,956.8825512,Null
36:38.9,139.6639404,0.227050781,0.865722656,0.415405273,0.986706297,956.8825512,Null
36:38.9,139.6846619,0.227050781,0.865722656,0.415405273,0.986706297,956.8825512,Null
36:38.9,139.7050171,0.227050781,0.865722656,0.415405273,0.986706297,956.8825512,Null
36:38.9,139.7307739,0.238525391,0.968139648,0.469970703,1.102298146,956.8825512,Null
36:39.0,139.7511902,0.238525391,0.968139648,0.469970703,1.102298146,956.8646323,Null
36:39.0,139.7716675,0.238525391,0.968139648,0.469970703,1.102298146,956.8646323,Null
36:39.0,139.7921448,0.238525391,0.968139648,0.469970703,1.102298146,956.8646323,Null
36:39.0,139.81604,0.205322266,1.039916992,0.538208008,1.188802945,956.8646323,Null
36:39.0,139.8366699,0.205322266,1.039916992,0.538208008,1.188802945,956.8646323,Null
36:39.1,139.8572693,0.205322266,1.039916992,0.538208008,1.188802945,956.8646323,Null
36:39.1,139.8779297,0.205322266,1.039916992,0.538208008,1.188802945,956.8646323,Null
36:39.1,139.9038696,0.130371094,1.047241211,0.528320313,1.180183515,956.8885001,Null
36:39.1,139.9244385,0.130371094,1.047241211,0.528320313,1.180183515,956.8885001,Null
36:39.1,139.9450684,0.130371094,1.047241211,0.528320313,1.180183515,956.8885001,Null
36:39.2,139.9710083,0.08190918,0.979736328,0.494506836,1.100513243,956.8885001,Null
36:39.2,139.9916687,0.08190918,0.979736328,0.494506836,1.100513243,956.8600305,Null
36:39.2,140.0123901,0.08190918,0.979736328,0.494506836,1.100513243,956.8600305,Null
36:39.2,140.0331116,0.08190918,0.979736328,0.494506836,1.100513243,956.8600305,Null
36:39.3,140.0572815,0.067626953,0.91809082,0.433837891,1.017683386,956.8600305,Null
36:39.3,140.0780334,0.067626953,0.91809082,0.433837891,1.017683386,956.8600305,Null
36:39.3,140.0988159,0.067626953,0.91809082,0.433837891,1.017683386,956.8600305,Null
36:39.3,140.1196594,0.067626953,0.91809082,0.433837891,1.017683386,956.8600305,Null
36:39.3,140.1457825,0.069335938,0.853881836,0.337890625,0.920918963,956.8757846,Null
36:39.4,140.166626,0.069335938,0.853881836,0.337890625,0.920918963,956.8757846,Null
36:39.4,140.187439,0.069335938,0.853881836,0.337890625,0.920918963,956.8757846,Null
36:39.4,140.2131653,0.093017578,0.794799805,0.310791016,0.858457952,956.8757846,Null
36:39.4,140.2341309,0.093017578,0.794799805,0.310791016,0.858457952,956.8815921,Null
36:39.5,140.2550659,0.093017578,0.794799805,0.310791016,0.858457952,956.8815921,Null
36:39.5,140.276123,0.093017578,0.794799805,0.310791016,0.858457952,956.8815921,Null
36:39.5,140.3005371,0.127075195,0.791259766,0.325317383,0.86491128,956.8815921,Null
36:39.5,140.3215637,0.127075195,0.791259766,0.325317383,0.86491128,956.8815921,Null
36:39.5,140.3426514,0.127075195,0.791259766,0.325317383,0.86491128,956.8815921,Null
36:39.6,140.3690491,0.140869141,0.847900391,0.314331055,0.915195716,956.8815921,Null
36:39.6,140.3901672,0.140869141,0.847900391,0.314331055,0.915195716,956.7845568,Null
36:39.6,140.4112854,0.140869141,0.847900391,0.314331055,0.915195716,956.7845568,Null
36:39.6,140.4326172,0.140869141,0.847900391,0.314331055,0.915195716,956.7845568,Null
36:39.7,140.4590759,0.172241211,0.944213867,0.32800293,1.014294229,956.7774734,Null
36:39.7,140.4802551,0.172241211,0.944213867,0.32800293,1.014294229,956.7774734,Null
36:39.7,140.5015259,0.172241211,0.944213867,0.32800293,1.014294229,956.7774734,Null
36:39.7,140.526123,0.211914063,1.019287109,0.390625,1.111953988,956.7774734,Null
36:39.8,140.5472717,0.211914063,1.019287109,0.390625,1.111953988,956.7774734,Null
36:39.8,140.568512,0.211914063,1.019287109,0.390625,1.111953988,956.7774734,Null
36:39.8,140.5897217,0.211914063,1.019287109,0.390625,1.111953988,956.7774734,Null
36:39.8,140.6162415,0.211669922,1.080444336,0.50012207,1.209250265,956.7774734,Null
36:39.8,140.6376648,0.211669922,1.080444336,0.50012207,1.209250265,956.8158471,Null
36:39.9,140.6590576,0.211669922,1.080444336,0.50012207,1.209250265,956.8158471,Null
36:39.9,140.6805115,0.211669922,1.080444336,0.50012207,1.209250265,956.8158471,Null
36:39.9,140.7072449,0.200073242,1.084838867,0.581420898,1.24697832,956.7995583,Null
36:39.9,140.7286987,0.200073242,1.084838867,0.581420898,1.24697832,956.7995583,Null
36:40.0,140.7502136,0.200073242,1.084838867,0.581420898,1.24697832,956.7995583,Null
36:40.0,140.7751465,0.214477539,0.961914063,0.579711914,1.143391963,956.7995583,su
36:40.0,140.7966919,0.214477539,0.961914063,0.579711914,1.143391963,956.7995583,su
36:40.0,140.8181763,0.214477539,0.961914063,0.579711914,1.143391963,956.7995583,su
36:40.0,140.8397827,0.214477539,0.961914063,0.579711914,1.143391963,956.7995583,su
36:40.1,140.8667908,0.239990234,0.852416992,0.537231445,1.035773946,956.8015193,su
36:40.1,140.8884888,0.239990234,0.852416992,0.537231445,1.035773946,956.8015193,su
36:40.1,140.9101868,0.239990234,0.852416992,0.537231445,1.035773946,956.8015193,su
36:40.1,140.9352722,0.242431641,0.795166016,0.461181641,0.950657982,956.8015193,su
36:40.2,140.9569702,0.242431641,0.795166016,0.461181641,0.950657982,956.8015193,su
36:40.2,140.9787292,0.242431641,0.795166016,0.461181641,0.950657982,956.8015193,su
36:40.2,141.0005188,0.242431641,0.795166016,0.461181641,0.950657982,956.8015193,su
36:40.2,141.0275879,0.230102539,0.73815918,0.402709961,0.871780629,956.7795084,su
36:40.3,141.0494995,0.230102539,0.73815918,0.402709961,0.871780629,956.7795084,su
36:40.3,141.0713501,0.230102539,0.73815918,0.402709961,0.871780629,956.7795084,su
36:40.3,141.0985718,0.234741211,0.756469727,0.389038086,0.882440092,956.7759761,su
36:40.3,141.1204834,0.234741211,0.756469727,0.389038086,0.882440092,956.7759761,su
36:40.3,141.1424255,0.234741211,0.756469727,0.389038086,0.882440092,956.7759761,su
36:40.4,141.1678467,0.251464844,0.832763672,0.40234375,0.958441649,956.7759761,su
36:40.4,141.1900024,0.251464844,0.832763672,0.40234375,0.958441649,956.7759761,su
36:40.4,141.2121277,0.251464844,0.832763672,0.40234375,0.958441649,956.7759761,su
36:40.4,141.2341003,0.251464844,0.832763672,0.40234375,0.958441649,956.7759761,su
36:40.5,141.2614136,0.264526367,0.935058594,0.46496582,1.077265978,956.7677102,su
36:40.5,141.2835388,0.264526367,0.935058594,0.46496582,1.077265978,956.7677102,su
36:40.5,141.3056335,0.264526367,0.935058594,0.46496582,1.077265978,956.7677102,su
36:40.5,141.3327637,0.200805664,1.045288086,0.54309082,1.19494675,956.7677102,su
36:40.6,141.3549194,0.200805664,1.045288086,0.54309082,1.19494675,956.7871494,su
36:40.6,141.3771057,0.200805664,1.045288086,0.54309082,1.19494675,956.7871494,su
36:40.6,141.399353,0.200805664,1.045288086,0.54309082,1.19494675,956.7871494,su
36:40.6,141.4249878,0.127197266,1.060180664,0.551391602,1.201746597,956.7871494,su
36:40.7,141.4472961,0.127197266,1.060180664,0.551391602,1.201746597,956.7871494,su
36:40.7,141.469574,0.127197266,1.060180664,0.551391602,1.201746597,956.7871494,su
36:40.7,141.4971924,0.077392578,0.983764648,0.499023438,1.105805989,956.7871494,su
36:40.7,141.5196228,0.077392578,0.983764648,0.499023438,1.105805989,956.7849084,su
36:40.7,141.5420532,0.077392578,0.983764648,0.499023438,1.105805989,956.7849084,su
36:40.8,141.5700073,0.042602539,0.907470703,0.433837891,1.006743944,956.7849084,su
36:40.8,141.5926819,0.042602539,0.907470703,0.433837891,1.006743944,956.7656084,su
36:40.8,141.6152039,0.042602539,0.907470703,0.433837891,1.006743944,956.7656084,su
36:40.8,141.6377869,0.042602539,0.907470703,0.433837891,1.006743944,956.7656084,su
36:40.9,141.6637878,0.068115234,0.847900391,0.372314453,0.928543381,956.7656084,su
36:40.9,141.6863708,0.068115234,0.847900391,0.372314453,0.928543381,956.7656084,su
36:40.9,141.7090454,0.068115234,0.847900391,0.372314453,0.928543381,956.7656084,su
36:40.9,141.736969,0.110107422,0.819458008,0.317993164,0.885863829,956.7656084,su
36:41.0,141.7596741,0.110107422,0.819458008,0.317993164,0.885863829,956.7618999,su
36:41.0,141.7823792,0.110107422,0.819458008,0.317993164,0.885863829,956.7618999,su
36:41.0,141.8103943,0.13293457,0.885986328,0.343261719,0.95941231,956.7618999,su
36:41.0,141.833252,0.13293457,0.885986328,0.343261719,0.95941231,956.7732857,su
36:41.1,141.8561707,0.13293457,0.885986328,0.343261719,0.95941231,956.7732857,su
36:41.1,141.8791809,0.13293457,0.885986328,0.343261719,0.95941231,956.7732857,su
36:41.1,141.9055481,0.186279297,0.958862305,0.385253906,1.050017842,956.7732857,su
36:41.1,141.9284973,0.186279297,0.958862305,0.385253906,1.050017842,956.7732857,su
36:41.2,141.9515076,0.186279297,0.958862305,0.385253906,1.050017842,956.7732857,su
