avg_accX,min_accX,max_accX,var_accX,std_accX,avg_accY,min_accY,max_accY,var_accY,std_accY,avg_accZ,min_accZ,max_accZ,var_accZ,std_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,std_magnitude,Label
-0.9548858564882444,-1.05041503906,-0.90930175781,0.000426184843522009,0.020617963132099387,0.28268688871239184,0.12866210937,0.40979003906,0.0029659902026815473,0.05439157245217095,-0.19404644759452927,-0.25280761718,-0.00012207031,0.0035516892525767133,0.0595201804041595,1.0179103829949874,0.98360028889,1.07624795855,0.00015794932883888717,0.012551789599484596,Null
-0.96893005370765,-1.19372558593,-0.76904296875,0.007389540650967626,0.08585491715295174,0.2687927246054,0.04333496093,0.48083496093,0.006233741877036182,0.07885529482757382,-0.09998962402124999,-0.23803710937,0.44372558593,0.023239837578961104,0.1522555023144113,1.02491122596935,0.80448804624,1.23612920839,0.007419392360219773,0.08602815747950913,Null
-0.96659912108995,-1.01953125,-0.90185546875,0.00021342220760531857,0.014590704303984275,0.2643841552697,0.18981933593,0.35021972656,0.0011189978489860146,0.033409584767900805,-0.15214782714475,-0.21569824218,-0.00524902343,0.0014824813316784537,0.038454845316933176,1.0148755633907,0.94205776004,1.05047944141,0.0001977531045545396,0.014044882405814342,Null
-0.9724339405863224,-1.21545410156,-0.76940917968,0.00784524087284631,0.08846174066128265,0.2389165075924937,0.07690429687,0.42749023437,0.005553323078328052,0.07442670796822318,-0.13019336921123428,-0.21313476562,0.06115722656,0.004337380723957508,0.06577579594125582,1.0144678236613351,0.8046370833,1.27034800152,0.008226205217879418,0.09058412828931532,Null
-0.979575575788078,-1.19885253906,-0.77917480468,0.007430494582161554,0.0860882953497969,0.24888487976475324,0.07397460937,0.47839355468,0.008414628798102647,0.09161207682072423,-0.07631296925561039,-0.19897460937,0.21984863281,0.007690311822371471,0.08758046007226274,1.0210740008221038,0.79680392004,1.26442998229,0.007685726172156764,0.08755434453546139,Null
-0.9681795810094149,-0.99206542968,-0.93298339843,7.716873340776015e-05,0.008772884212997137,0.2525556848368085,0.17797851562,0.43859863281,0.0014774820195925656,0.03838687986977064,-0.15797684040090426,-0.19763183593,-0.03540039062,0.0011805398843662887,0.03431326493692012,1.0142971812623938,1.00125922701,1.03492850911,4.8032539002186346e-05,0.006921328838295348,Null
-0.9791304216959664,-1.02368164062,-0.95703125,0.0004075934096157783,0.0201606470972923,0.24933664871781513,0.22448730468,0.2666015625,5.665236071944657e-05,0.00751622715419097,-0.18320291983616244,-0.20629882812,-0.16357421875,4.8009510412455696e-05,0.0069191784187959985,1.0269130858591318,1.00611321662,1.07335867696,0.0003898835163249531,0.019717794137148487,lift down
-0.974504944902081,-1.12255859375,-0.88928222656,0.0008108851173171142,0.028434864492593446,0.22492901575679192,0.04931640625,0.34594726562,0.001872014465608018,0.04320421297947256,-0.16518441789725433,-0.20397949218,-0.03344726562,0.0018626459876091002,0.04309596985453182,1.0156356371880346,0.9587180162,1.15928799798,0.0005571124645335464,0.023569096565247184,Null
-0.985147871206154,-1.17980957031,-0.84130859375,0.0038717751194206748,0.062131474821108645,0.23554622491766275,0.04321289062,0.40368652343,0.007230698773673378,0.08490763318896168,-0.05687248635976331,-0.17468261718,0.08239746093,0.0031555010486441974,0.05609068770059012,1.0195957791649113,0.854275398,1.22027719009,0.0038845634030141973,0.062233998842120206,Null
-0.9945814344583025,-1.17980957031,-0.80334472656,0.007368445258096101,0.08570707755548533,0.151553307047037,0.00610351562,0.37329101562,0.007622357714106762,0.08717127920762005,0.022951856071141974,-0.11547851562,0.16149902343,0.004171349170020806,0.06448623601626499,1.0119888073555248,0.81584545203,1.19195122683,0.007692829125577417,0.08757331685968688,stairs up
-0.9788586031969034,-1.21020507812,-0.84985351562,0.0026120009049684094,0.051025239789711366,0.2615612399157742,0.10571289062,0.40747070312,0.0035324052250959885,0.05933810217331831,-0.05666425150948387,-0.19836425781,0.29846191406,0.008425423067919987,0.09164193518160735,1.020585079101903,0.9215665479,1.26204269195,0.0027270075390174882,0.05213646267732908,Null
-0.9937858453919733,-1.26281738281,-0.84130859375,0.010660992341602268,0.10307927458427804,0.1787464562827425,-0.02734375,0.36218261718,0.008803979546664929,0.09367248688391495,0.00025475543505016577,-0.12536621093,0.16064453125,0.004403896766386247,0.06625079633226459,1.0163880955492641,0.86482467595,1.27004483911,0.010339526278514363,0.10151327954050064,stairs up
-0.9817141535660411,-1.29638671875,-0.78442382812,0.013841809640809867,0.11747858453216652,0.20155634278413487,0.00354003906,0.43676757812,0.011701297557132211,0.10801380884655187,-0.015176454247184756,-0.15600585937,0.17272949218,0.005692241334616041,0.07533623659818997,1.010863783285396,0.82018984831,1.29889815292,0.0139570540801496,0.11796662368139751,stairs up
-0.9826884846079396,-1.42932128906,-0.80126953125,0.0189617668902876,0.137512450796666,0.2447144225370604,-0.06872558593,0.48498535156,0.009714476922576676,0.09842656551542882,0.00712971110967033,-0.14270019531,0.18481445312,0.00605110843864766,0.0776819445840902,1.0193778946528296,0.82100443041,1.47315603725,0.020625164681019444,0.14341723097552458,stairs up
-0.9214361606323741,-1.27551269531,-0.43981933593,0.045201595518597044,0.21230952422960436,0.35888228602578204,-0.08215332031,0.98168945312,0.0670777008534184,0.2586316550114073,0.0210008674498324,-0.14819335937,0.31701660156,0.015017906383800522,0.12237629233077743,1.045125391783296,0.79274066219,1.42628279447,0.012972906373546249,0.1137394795350544,stairs up
-0.6506060843453582,-1.05139160156,0.33764648437,0.11769042346945502,0.3425685356621402,0.6652926469559598,0.17236328125,1.16882324218,0.048124742015929346,0.2190590075124296,0.054121919209455575,-0.31042480468,0.34545898437,0.0266427384467427,0.16299201889039516,1.0266592385492836,0.75612612017,1.32760584726,0.006993491795584398,0.08350720410326481,Null
-0.990491509100028,-1.35791015625,-0.69982910156,0.030006358879537242,0.17298065630036316,0.2849996443854622,0.07373046875,0.54052734375,0.007243648858988017,0.0849903437223881,-0.04566831615434173,-0.24719238281,0.10510253906,0.007170566442541942,0.08456051574023606,1.0371795646361623,0.73116002548,1.43642111387,0.03303104343470069,0.18148972285920503,stairs down
-0.9905843998148895,-1.35205078125,-0.65478515625,0.030818934240683563,0.1753105788685415,0.308497307705221,0.12866210937,0.86694335937,0.01800558681157841,0.13399943142226825,-0.04885071812171271,-0.24243164062,0.0849609375,0.003968110647204823,0.06290587425338519,1.048589454232652,0.68983697337,1.40685338215,0.032009811744891835,0.1786655726506059,stairs down
-0.8874686594720785,-1.47302246093,-0.46984863281,0.046574810763991524,0.2155086602525939,0.27100192294654496,0.03637695312,0.76904296875,0.01995663425402219,0.14106940239695667,-0.3251534794130056,-0.79187011718,0.17004394531,0.08659210063042849,0.29385177282552266,1.0446849951213204,0.69655392225,1.53744263774,0.02780020803749089,0.16649960229825014,stairs down
-0.856108684058078,-1.31372070312,-0.07543945312,0.09118419435762519,0.3015463469970573,0.3547030053063787,0.17297363281,0.73193359375,0.01944989970151232,0.1392685237514737,-0.22522584707690804,-1.00341796875,0.11608886718,0.1017601473823509,0.31855406594927943,1.0468561575520055,0.74303129315,1.41717984976,0.02482362682467551,0.15733556569272286,stairs down
-0.7811353278842699,-1.41943359375,-0.359375,0.04664756072276232,0.2156827648326127,0.4570393207608264,0.06359863281,1.06909179687,0.07359009612372983,0.2709010309803174,-0.1978231803102479,-0.88781738281,0.72680664062,0.16952462366952822,0.411166163110448,1.058627369992617,0.64547706334,1.45388360884,0.02653658421964156,0.16267599909589123,stairs down
-0.7469705597480055,-1.11096191406,-0.27673339843,0.031424071471509336,0.17702266572988493,0.6590836543415789,0.3466796875,1.05871582031,0.020975982835580578,0.1446301407728332,0.12354935833412742,-0.21118164062,0.72155761718,0.029133734648818334,0.17044949921532515,1.0279380170278394,0.64876099066,1.41006675499,0.031721682751205,0.17785896394006473,stairs down
-1.0138967069120643,-1.44714355468,-0.20617675781,0.038138296722141106,0.19502832942381942,0.3297443134180429,-0.01416015625,0.63464355468,0.015450790232912298,0.12413447225810102,0.02993242606378016,-0.18566894531,0.53552246093,0.012659964745938394,0.11236558112556774,1.084281279931689,0.66815372605,1.48083485024,0.02809466175040543,0.16738978744661548,stairs down
-0.9839033801538997,-1.37170410156,-0.69873046875,0.020327503301279855,0.1423758432087761,0.29249338983791084,0.14526367187,0.44262695312,0.0044069410858757355,0.06629227318447617,-0.013970080191699166,-0.13830566406,0.146484375,0.00463702694372151,0.06800081201080595,1.0306659826437325,0.74596673573,1.43313082359,0.020888882889972916,0.14432843304996498,stairs down
-0.9429736987925136,-1.44116210937,-0.43408203125,0.04788115610898309,0.2185217325095122,0.31998686918945946,0.0078125,0.65502929687,0.016770436839376186,0.12932560200673685,-0.18419783308435134,-0.958984375,0.09826660156,0.06767229974150163,0.2597872237699386,1.0593120262220541,0.57015542257,1.49058908963,0.03543990997133078,0.18800033625200707,stairs down
-0.976796902818604,-1.36267089843,-0.50146484375,0.02670718490088295,0.16319036753133284,0.2984511329198006,0.04174804687,0.5048828125,0.0072691687626932,0.08513788158145823,-0.07522730813618234,-0.59729003906,0.19323730468,0.027105714077146115,0.16440343615787376,1.0422151575281482,0.68829223113,1.41518828327,0.023627340522119785,0.15349275605597126,stairs down
-0.8816584425016435,-1.24780273437,-0.69226074218,0.01242005521167399,0.11128997689640552,0.44626730065807796,0.18469238281,0.61169433593,0.011452013495151056,0.10686493220936248,-0.23586908621760444,-0.42150878906,0.32055664062,0.03028301367647149,0.17377761615907208,1.0400533210085794,0.87452131188,1.29689141343,0.004415961464589007,0.06636008390798936,Null
-0.7991437543126795,-1.44738769531,-0.33142089843,0.06512412783251156,0.2548415722108481,0.5489532302060498,-1.06164550781,1.11437988281,0.09692462167401815,0.31089688660443837,-0.09967310784149168,-0.54455566406,0.53479003906,0.0662724341996842,0.25707851169833923,1.0743877706747238,0.84846566049,1.80327913726,0.02336103110248942,0.1526319031768905,Null
-0.8287599020131563,-0.86682128906,-0.61596679687,0.0036269188227685462,0.060139735322034704,0.4401105315953073,0.35583496093,0.73913574218,0.00799945492715166,0.08931466890151042,-0.3342244238793855,-0.4560546875,0.35961914062,0.030548403559463293,0.17453673774670958,1.0167871988340502,0.91725646446,1.0496706287,0.0004482357352948442,0.02114198855756767,Null
-0.8496784008278272,-0.8759765625,-0.83203125,8.164988098924995e-05,0.009023438590407258,0.4102756000792479,0.38256835937,0.43798828125,0.00017267772863298344,0.013122375248955341,-0.39804646696228413,-0.41638183593,-0.38330078125,6.789785506470232e-05,0.008228531129503112,1.0242099561911977,1.00899655626,1.04252773061,2.716955436493569e-05,0.005205177533476213,Null
-0.9215494791629971,-1.20031738281,-0.70227050781,0.010489940615446192,0.10227686457986518,0.378123563875042,0.08630371093,0.68737792968,0.010602436477142754,0.10282381910591586,-0.17250757724677873,-0.56530761718,0.07897949218,0.027576577092024178,0.16582922474051706,1.0301342025408684,0.85230255342,1.25211378426,0.00918696357961581,0.09571431339186563,Null
-0.9239909997112078,-1.22985839843,-0.59790039062,0.01240716455778676,0.11123089935782358,0.4077741644319663,0.07739257812,0.7724609375,0.017921350410566295,0.13368249525882775,-0.04717297500328651,-0.3525390625,0.38049316406,0.027921479425877797,0.16686236335343868,1.0359461988399439,0.80592551872,1.29017315037,0.006906047810796996,0.08298583493640653,Null
-0.8799193665181869,-0.94689941406,-0.85693359375,0.00020146141531400557,0.014174200149825695,0.41584895206923067,0.37780761718,0.46447753906,0.00024275109803313256,0.015559055222350824,-0.3139346615261813,-0.3544921875,-0.19702148437,0.0009654651885105433,0.031029225121150396,1.023258431614066,0.99540702484,1.05585878113,9.165310687423885e-05,0.00956040337143702,Null
-0.8798516091303089,-0.92419433593,-0.85717773437,0.0002635555258492366,0.0162115761521952,0.4359895513255899,0.41931152343,0.466796875,0.0001927177382190424,0.013862770150938553,-0.325034495146236,-0.3515625,-0.30285644531,0.00011793052360856946,0.010844319162253344,1.034402760854354,1.0097472523,1.08918223933,0.0004579716202231294,0.021370193800891727,lift up
-0.8644855458213173,-0.87829589843,-0.85668945312,1.6625248819552138e-05,0.004071923045744765,0.4395486154825268,0.42834472656,0.4541015625,3.094876241955588e-05,0.005555678790359811,-0.3237432664404301,-0.33935546875,-0.31005859375,3.6601385310873605e-05,0.00604177080748231,1.022461628477258,1.01429586737,1.03466467071,1.4545942854950427e-05,0.00380878469567768,lift up
-0.8634558272652603,-0.87609863281,-0.85095214843,2.4250799336903488e-05,0.004917759529580008,0.43790868471339717,0.42919921875,0.44616699218,1.4288199917503694e-05,0.003774791936558233,-0.32841596211090407,-0.34191894531,-0.31274414062,4.482393333516165e-05,0.006685890220333638,1.0223694824453975,1.01293493689,1.0361247732,2.0859010091681032e-05,0.004560905844108943,lift up
-0.8310490636601083,-0.97595214843,0.04211425781,0.013658015471029511,0.11670904797387005,0.4308377397704336,-0.28540039062,0.71252441406,0.006236089800262838,0.07886184012502119,-0.36126063896991867,-0.76379394531,-0.30224609375,0.009952882921066537,0.09962886297968387,1.0159626608069108,0.61167066928,1.25386990289,0.004370772296329038,0.06602217343405829,lift up
-0.5658495820180672,-1.39587402343,0.66967773437,0.4078908066173181,0.6377681830714652,0.4535654105356022,-0.28540039062,1.21997070312,0.06174982159548109,0.24814683739177207,-0.0271160221889916,-0.98217773437,0.49096679687,0.061772599460993394,0.24819260055349357,1.0097494651217929,0.31907977174,1.44384933848,0.0370771602595712,0.1922844316833989,Null
-0.9430035033474317,-1.11022949218,-0.72521972656,0.005561370734192842,0.07447265090076256,0.3671401393830874,0.21362304687,0.71850585937,0.009683622844671362,0.09827087492618024,-0.07621156452579235,-0.25732421875,0.29064941406,0.010293706161516918,0.10131920489864789,1.0262678509147816,0.89292698059,1.19737944443,0.0021046623332535517,0.04581388315478259,Null
-0.36846593438353276,-1.69702148437,0.30407714843,0.3032856948642624,0.5499287527085052,0.5185574697258974,-0.19250488281,1.00280761718,0.08841975296436864,0.2969307071292308,-0.48611841445943016,-1.1142578125,0.10119628906,0.07998139173095703,0.28240666514451873,1.0391381670020514,0.59809207608,1.83132529738,0.03160502217421361,0.17752458808851376,Null
-0.6522032349940384,-1.03723144531,0.26574707031,0.08216831739385086,0.28625614448977943,0.6775871528336265,0.29797363281,1.15673828125,0.020353409276396138,0.14246927148282046,0.016902713984368167,-0.76135253906,0.37036132812,0.07268662042856716,0.2692339724308696,1.0260096195701922,0.65654467597,1.24440306286,0.00682913856905863,0.08252500953870538,Null
-0.8009194618374381,-1.04064941406,-0.15954589843,0.06194462876835778,0.24854372333276567,0.4756259550363636,0.22436523437,1.03674316406,0.05211978426259615,0.22798290196788099,0.03392041419303032,-0.21057128906,0.87683105468,0.06765175661747065,0.2597410020423045,1.0211990576040497,0.68952499533,1.31645613442,0.00723060586637155,0.08491576321241118,lift up
-0.9767477793200822,-1.22399902343,-0.76391601562,0.004977590154136156,0.07045532570953847,0.256357354983726,0.02075195312,0.36767578125,0.006200662463944058,0.07863634240988378,-0.07778788527161644,-0.16491699218,0.10583496093,0.004256187488079184,0.06515003223668128,1.018228447398329,0.83362456338,1.26986981499,0.004592424473992612,0.0676745335346492,Null
