avg_accX,min_accX,max_accX,var_accX,std_accX,avg_accY,min_accY,max_accY,var_accY,std_accY,avg_accZ,min_accZ,max_accZ,var_accZ,std_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,std_magnitude,Label
-0.8744272324229772,-0.8974609375,-0.85534667968,4.7851116136386715e-05,0.0069086436853520086,0.4748656294692112,0.44140625,0.51477050781,0.00015399654945942264,0.012393736350796833,0.21173142294486003,0.17761230468,0.23461914062,0.00013807812227090429,0.011735705281248843,1.0174681588945294,0.98941090821,1.03738352282,4.827562920677453e-05,0.006939221170679909,Null
-0.8721105956994001,-0.96923828125,-0.78967285156,0.0015167945174785048,0.03889733321430672,0.4895825195275,0.33544921875,0.62866210937,0.004125384824289083,0.06414882198628717,0.1818676757777,-0.01794433593,0.33068847656,0.00536277450118515,0.07313937082674547,1.0215102114329,0.91939633334,1.10670480269,0.0008402159889489385,0.028950223642945597,Null
-0.7513879394490999,-1.63122558593,0.03686523437,0.11836079985061818,0.3436057302359663,0.5690734863244,0.18615722656,1.21350097656,0.043267980068608325,0.20774939258259412,0.03213500976430001,-0.78283691406,0.72900390625,0.08671040593801531,0.2940979937421714,1.0502757347155,0.44138877969,1.76171112904,0.034185810729723376,0.18466279052071932,Null
-0.8942140521389143,-1.0068359375,-0.80139160156,0.0008948848654759616,0.029876831411808184,0.4510010998621717,0.38610839843,0.6064453125,0.000996071664581777,0.03152072860984434,0.17990697995164143,0.11450195312,0.23205566406,0.0003364236233486213,0.018318680868015733,1.018357864071389,0.95240925664,1.10393072102,0.0007582299794217037,0.02750118646988611,Null
-0.9127653840259999,-0.9775390625,-0.84252929687,0.0006109037646018113,0.02468434729898426,0.4461489194366753,0.39379882812,0.47998046875,0.0003561688183832167,0.01884790981963874,0.17512841162389609,0.08911132812,0.2177734375,0.00046934472090076856,0.021636211399032497,1.0312525321208312,0.95809097006,1.10931750941,0.0008124768239124509,0.028466936865417944,lift up
-0.8969104756583646,-0.93371582031,-0.85754394531,0.0003002458689508137,0.01730436130692173,0.4414949391508579,0.40283203125,0.48608398437,0.00020788714558809342,0.014398951607536162,0.18200650866723858,0.15502929687,0.21020507812,9.641872447449329e-05,0.00980613222604179,1.016283068635228,0.98682918851,1.05556783316,0.00026491743635736564,0.016254451757704378,lift up
-0.9044357594015151,-0.95080566406,-0.86242675781,0.00033070176318557656,0.01816014149296666,0.43410187187523414,0.40161132812,0.46740722656,0.00016681814598610014,0.012898007282713337,0.18394482825074382,0.15576171875,0.20812988281,0.00012604865174364156,0.011211664028090703,1.0200654207480166,0.97681128575,1.06913381956,0.0003735952139734109,0.0193019694864573,lift up
-0.8437744830248869,-1.24548339843,-0.26293945312,0.02801041346255467,0.16712656282229954,0.5621320649014123,0.34155273437,1.08557128906,0.02894782348542095,0.16990011763606955,0.1617269569842938,-0.33764648437,0.45397949218,0.02369497175035107,0.1537141398892885,1.0549397132626555,0.5708052453,1.48866922723,0.02169229904979139,0.14707488354188752,lift up
-0.8915133614038149,-0.92224121093,-0.84252929687,0.00019013567955700477,0.013769028813666557,0.4351760776015607,0.40063476562,0.45922851562,0.0001205846240351003,0.01096522291433286,0.2116028890403468,0.18981933593,0.23583984375,9.784826613841849e-05,0.009877523357672764,1.014453214307948,0.95305634079,1.04512156779,0.00024318008630663915,0.015571681145183258,lift up
-0.8884122047155326,-1.26782226562,-0.60119628906,0.008297726712121388,0.09095700756295481,0.44475776626819524,0.20874023437,0.78234863281,0.008973789932912316,0.09458985283081155,0.20840616620822486,-0.09509277343,0.36926269531,0.009287868548998683,0.09623091835769906,1.0230188160120415,0.65877224233,1.49016308895,0.010463111427586031,0.10213792379237421,Null
-0.29383155657272453,-1.44677734375,0.96716308593,0.414786708485301,0.6430416309300554,0.4295484229847058,-0.13171386718,0.86181640625,0.04855954391257715,0.22002091893121659,-0.2898678617210216,-1.19165039062,0.43566894531,0.21712334850300624,0.465243097738923,0.9801408517532817,0.19621381693,1.67225496484,0.07278434169869316,0.26936778422725716,stairs down 
-0.9079732323255205,-1.89892578125,-0.14001464843,0.14003841016341395,0.37362634893320507,0.45743019272107255,-0.02172851562,1.27416992187,0.07568741213507565,0.27467917755556037,-0.015733977596529967,-0.82373046875,0.90185546875,0.08090120800723666,0.28398239232242845,1.0986009372173817,0.2230977817,2.35175985794,0.1228367570790784,0.34992750595327243,stairs down 
-0.8481893031165202,-1.25158691406,-0.50073242187,0.02064479147539741,0.14345756954842429,0.5739149135444513,0.30456542968,0.93005371093,0.021959401513177722,0.14795459865756153,0.18611704667576803,-0.09680175781,0.44580078125,0.018004134598742203,0.13396900874952095,1.0568008268645142,0.67920667807,1.53162163486,0.027118332590883986,0.16441813204111833,stairs down 
