avg_accX,min_accX,max_accX,var_accX,std_accX,avg_accY,min_accY,max_accY,var_accY,std_accY,avg_accZ,min_accZ,max_accZ,var_accZ,std_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,std_magnitude,Label,var_pressure,range_pressure,std_pressure,slope_pressure,kurtosis_pressure,skew_pressure
-0.9509384866781347,-0.95983886718,-0.9345703125,2.023713527521155e-05,0.004486900896166966,0.27154129897569945,0.25231933593,0.29113769531,7.698452342670257e-05,0.008751322179284201,-0.22721775825362694,-0.23950195312,-0.21606445312,3.713546947325184e-05,0.006078080101012414,1.0147693049150779,1.00183378404,1.02314339117,2.363339615576306e-05,0.004848808443931401,Null,2.324590012238476e-05,0.020891358719950404,0.004808893328410439,-3.371711765794098e-06,-0.4053873303169486,0.08305197348740767
-0.9586950683550001,-1.05041503906,-0.90930175781,0.0007902996788642807,0.028041900443264527,0.2934423828083,0.12866210937,0.40979003906,0.005531536358704195,0.07418813029663622,-0.1620361328085,-0.25280761718,-0.00012207031,0.00486349400562057,0.06956419003763695,1.0209415233421,0.98360028889,1.07624795855,0.0002695314210144185,0.01637631716563118,Null,0.002205637170771786,0.2284926711499793,0.04684665393513102,-0.00017661964632132728,0.8136313660840235,0.5735812373524972
-0.9647045898403,-1.19372558593,-0.87048339843,0.003206706831764046,0.056486045158120474,0.2814465331994,0.22302246093,0.33947753906,0.0008110763125287987,0.0284081138227471,-0.19518310546519999,-0.23803710937,-0.07153320312,0.0022301556537046925,0.047106314602568616,1.0254946568671999,0.90999357873,1.23123411565,0.002553717797188049,0.05040782883840673,Null,0.0025540890292047877,0.28150997161992564,0.0504114925791606,0.0003300485911662061,1.1976329456673716,0.8398530760168408
-0.9731555175750001,-1.173828125,-0.76904296875,0.011573619307825755,0.1073114682188564,0.2561389160114,0.04333496093,0.48083496093,0.011365885798848093,0.10634404717638807,-0.004796142577300006,-0.21301269531,0.44372558593,0.02615163143291651,0.16130986726097052,1.0243277950715,0.80448804624,1.23612920839,0.012321666097699704,0.11072514514423183,Null,0.0037445067569266788,0.24255583685999227,0.06103920234686922,-2.121076463070436e-06,-0.6569134549228832,0.3191808736612903
-0.9675744628875,-1.01953125,-0.90185546875,0.00040167649637008366,0.01999170112542285,0.270234374996,0.18981933593,0.35021972656,0.0016916226862074266,0.04102638873671907,-0.12392578124629999,-0.18322753906,-0.00524902343,0.0012483432065432667,0.03524346025166301,1.0136850939983,0.94205776004,1.05047944141,0.00035379125684774826,0.018762257341895443,Null,0.0016283215391637129,0.13440644308002447,0.040251458749564525,8.9560192548283e-05,-1.2371930072771393,-0.051750170130865726
-0.9656237792924,-0.97692871093,-0.95837402343,2.4328248281689727e-05,0.004920021040634001,0.2585339355434,0.20727539062,0.29211425781,0.00048320200428013095,0.021926832745718893,-0.1803698730432,-0.21569824218,-0.16418457031,0.00012309649929600764,0.01106711420378084,1.0160660327831,1.00231858516,1.02893043958,3.986000831589392e-05,0.006297674830785919,Null,0.0016552589827149905,0.1621897916600119,0.04058303448242154,0.00020585300433215552,-0.1961450331152399,0.6821593640172247
-0.9665191650360501,-1.00744628906,-0.92114257812,0.0002407928713625406,0.015478659728985836,0.24906372069965002,0.1552734375,0.30444335937,0.0011345026944922624,0.033598068114399096,-0.15283691405935002,-0.21313476562,0.06115722656,0.004367732198839399,0.06592339143160948,1.0123639388091,0.94109779464,1.04455931603,0.0003866569591689773,0.019614374177452935,Null,0.0006856214422393799,0.13432605171999512,0.02611883104252912,1.9887660853939708e-05,0.11152737635085241,0.06934363890770938
-0.9784387888607107,-1.21545410156,-0.76940917968,0.01553416951190145,0.1243194106306685,0.22861476839741116,0.07690429687,0.42749023437,0.00985637718085801,0.09902699030760036,-0.10720499880705585,-0.17468261718,0.0234375,0.003274338751091758,0.057076420194358435,1.0166037473691878,0.8046370833,1.27034800152,0.016218614885736914,0.12702868530923664,Null,0.005872922124972631,0.3069313308000119,0.07644024030271113,-0.00011683769021202674,-0.7821218919010082,0.3823683719312496
-0.9868025632214434,-1.19885253906,-0.77917480468,0.013184787348858928,0.11452870612852072,0.2281078849836598,0.07397460937,0.45153808593,0.011471850849272743,0.10683032152657956,-0.06148190842365979,-0.19897460937,0.171875,0.007441375658652659,0.08604079295406777,1.022903851245567,0.79680392004,1.26442998229,0.014170207792433666,0.11873148480594878,Null,0.004575749077621837,0.2935038888699637,0.0674697172231378,7.29217344553636e-05,0.09040428330086403,0.5394947420121158
-0.9722350754630891,-1.09289550781,-0.90319824218,0.0015169569754367865,0.038846039596325856,0.26998821477801044,0.16284179687,0.47839355468,0.004464956053734969,0.06664517477259206,-0.09137697868701573,-0.197265625,0.21984863281,0.007530944053549135,0.08655353850126962,1.019215409292513,0.96746363141,1.14566180794,0.0011324178028261835,0.03356320774011553,Null,0.0014205305181266468,0.1490266203900319,0.03759113174102384,-0.00012341420099598862,-0.4315262889483553,0.23140001398713442
-0.9679416088311701,-0.99206542968,-0.93298339843,0.00014189859333565145,0.011880396188000889,0.2672508726695213,0.17797851562,0.43859863281,0.002479131914311556,0.04965828271725594,-0.13680575755914892,-0.18078613281,-0.03540039062,0.0014154050829502842,0.037521678167548145,1.015393633048351,1.00125922701,1.03492850911,7.264189133647465e-05,0.008500323423108727,Null,0.0021590833715846047,0.17844808713005023,0.04634219336161742,0.00017635335052911395,-0.761655154555775,-0.4473145098020321
-0.9684175531876597,-0.97570800781,-0.9609375,1.2737673311650633e-05,0.0035594830706446243,0.23786049700409576,0.22106933593,0.25427246093,4.9526397251317887e-05,0.007018757651327348,-0.1791479232426596,-0.19763183593,-0.15673828125,5.076449527961388e-05,0.007105946197977586,1.0132007294764362,1.00270828433,1.02434722129,2.1262774303645558e-05,0.004598877519605006,Null,0.001359518825794001,0.17597977227001138,0.03677345975942535,-0.00017163692136596025,1.0022584260077725,0.8165500743437806
