avg_accX,min_accX,max_accX,var_accX,std_accX,avg_accY,min_accY,max_accY,var_accY,std_accY,avg_accZ,min_accZ,max_accZ,var_accZ,std_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,std_magnitude,Label,var_pressure,range_pressure,std_pressure,slope_pressure,kurtosis_pressure,skew_pressure
-0.7833308877073575,-1.02978515625,-0.4990234375,0.045356985692645735,0.21241933858310266,0.544121144345803,0.24536132812,0.919921875,0.046660068566502864,0.21544908111478434,-0.2058700008060622,-0.4873046875,0.01989746093,0.020063164971374964,0.14127707085272312,1.0299100732226942,0.83703963985,1.15388508533,0.0028570939667439347,0.05331313507064955,Null,0.00010480862308278254,0.03886225177996039,0.010211051523827014,0.00012043500462636157,-0.7888241133527067,-0.057884890636318825
-0.4061785888633,-1.15893554687,-0.01782226562,0.15224413675241313,0.3892080626973844,0.20985168456945,-0.29272460937,0.8173828125,0.09697276793863553,0.31062502168843764,-0.7369207763634,-1.083984375,-0.21948242187,0.07526687587289878,0.2736613628072737,1.0270497982159,0.71485402667,1.46123671909,0.020202090300502722,0.14177827707022048,Null,0.00541728451488584,0.28201327960005074,0.07341796845671644,-0.0008497313061516031,-0.6845413941140084,0.2873859281528508
-0.9562689208939501,-1.12243652343,-0.79943847656,0.005091932924850385,0.07117916310428307,0.30687255858975,0.21862792968,0.41125488281,0.0025657246161053895,0.05052619115889167,-0.19099365234010002,-0.32946777343,-0.04455566406,0.00542955535746887,0.0735010719696082,1.02629037352125,0.88986217724,1.20789868317,0.004873806604553394,0.06963790326776523,Null,0.000856906781824433,0.12418547208005748,0.029199696024364893,0.00045479549038868194,1.2293033904406272,-1.321228754062957
-0.5699932861302499,-1.10754394531,0.17407226562,0.20914834013841227,0.45618263715064844,0.46792419433255,0.23327636718,0.79638671875,0.022558765491870154,0.14981979730466466,-0.48474609374620004,-1.38598632812,-0.18115234375,0.09574542210919545,0.30865303335403893,1.0348008508306001,0.66055451743,1.56285063147,0.03399662060480537,0.18392019329530226,Null,0.0021790016175708285,0.19183788722000372,0.04656293171056752,-0.00010108848176954748,-0.0019610525466586815,0.49299838499169457
-0.84157348632435,-1.62622070312,0.05065917968,0.1685532656603206,0.40952472371276805,0.6007507324181001,0.17004394531,1.03369140625,0.05568650585808776,0.2353891954376779,-0.22862365722310002,-0.63842773437,0.16162109375,0.030549034427496447,0.17434531612681473,1.14167931434515,0.71955053695,1.78160712777,0.07185865039166336,0.2673936370591212,Null,0.0048911610784963255,0.26215241568002057,0.06976177515734418,0.0009070180460306191,0.12629555133332504,1.0706894501585598
-0.6912066650352,-1.02966308593,-0.48327636718,0.012019574968256971,0.10935939417085158,0.6934735107385,0.21081542968,1.02136230468,0.023140253145827856,0.15173843244247226,-0.16233215331715,-0.5732421875,0.09509277343,0.0183352428818193,0.13506874793011966,1.01230481910645,0.59481388697,1.33491326269,0.013558231901693772,0.11614835660561583,Null,0.00395015902428834,0.22250804093005172,0.06269296794032723,-0.0003738920811387432,-0.6624911720075812,0.5945157574408513
-0.5840893554652,-0.61730957031,-0.56201171875,0.00014847697324482285,0.012154611815216425,0.8356744384718999,0.81091308593,0.85974121093,0.00010781957539146653,0.010357628952347597,-0.10700439452689998,-0.15307617187,-0.06970214843,0.00044596664871647003,0.021065061487517373,1.0255553813515,0.99544456869,1.04148625083,7.631964388584952e-05,0.008714243837902418,Null,7.385445928088062e-05,0.031423973440041664,0.008572350143599842,-6.58824548310907e-05,0.2019001574255812,1.0543492444399307
-0.6172973019362311,-0.6904296875,-0.55212402343,0.001516230930402685,0.03884085065361132,0.8082496221304523,0.73779296875,0.87585449218,0.0013194249350148089,0.036232508317248176,-0.10530987456427135,-0.18237304687,-0.04443359375,0.001202115349531061,0.03458431102219836,1.0242296129477892,0.94659958853,1.074264782,0.00038670444071897767,0.019615330798215078,lift up,0.00017213294680320734,0.05463769865991708,0.013086938416634318,9.562368315980877e-05,-0.39001840784491426,0.5761956227439312
-0.6091048342287816,-0.837890625,-0.21740722656,0.008558147039145649,0.09227515737395717,0.7281091370519289,0.04028320312,0.98571777343,0.0799915058844757,0.28210894638641826,-0.21222636420873092,-0.79821777343,-0.05249023437,0.06875684071090128,0.2615488887663392,1.0466678179477158,0.69364156219,1.18178204407,0.0072227704029849855,0.08477090652949736,lift up,0.008061639981106643,0.29573838473004344,0.08955846107848044,-0.001301313962082447,0.4387121313040394,-1.3764711655823076
-0.6886716233042784,-0.92419433593,-0.55749511718,0.009420664248626085,0.0968096282589349,0.5438452651771133,0.00012207031,0.96618652343,0.05359637140320327,0.23091145802561783,-0.2816092894229381,-0.79406738281,0.14501953125,0.08798639147104001,0.29585951627533263,0.9951339225574227,0.82614797643,1.26217271769,0.009321653973783308,0.09629955457338236,lift up,0.007025791487096585,0.30578263610004797,0.08360368453040813,-0.001034931971158348,-0.7118154223607989,0.4202314145142269
-0.9432548360592552,-1.14807128906,-0.70690917968,0.0101148783462668,0.10030491414617614,0.3685685827335638,0.16979980468,0.71618652343,0.016126454074299947,0.12665178665643229,-0.1274647814130319,-0.22692871093,0.19201660156,0.00935400943560922,0.09645856139436704,1.0344015041455852,0.85513743425,1.26657286812,0.007413943022872501,0.08587495068836758,Null,0.0003058002683723801,0.09672584777990778,0.01744057542629218,5.930266531367359e-05,9.307906655390864,2.73284087614208
-0.9771597257188172,-1.2626953125,-0.64270019531,0.018360270346502953,0.13513533666516606,0.3265407111018279,0.05395507812,0.50146484375,0.008792820002170828,0.09351762815829272,-0.1917947748616129,-0.51452636718,-0.01306152343,0.009855534561920377,0.09900781694878347,1.0570482379255912,0.72387952627,1.31752546144,0.017809628434849012,0.133093492494333,Null,0.0009486721667833857,0.13696376368000074,0.030717613494376916,-0.00017650340985404125,2.4174898101631808,1.5312193100515255
-0.9586668587740982,-1.11547851562,-0.68139648437,0.008879556587217778,0.09397358362898858,0.35639595073049174,0.01403808593,0.91687011718,0.022767781562546736,0.15047713266688587,-0.16474022369928962,-0.36486816406,0.14221191406,0.012851354287512757,0.1130536523417071,1.0536644760347542,0.82265999368,1.25337237582,0.007286077872076834,0.0851249859847042,Null,0.0006325359888378215,0.131582572190041,0.025081457454153258,3.267117716174038e-05,4.270466680532853,1.8910728583735756
-1.0060867477207693,-1.40563964843,-0.64868164062,0.03466241955475248,0.18566627776754732,0.368060101515934,0.2412109375,0.89233398437,0.014454476987669114,0.1198960248900695,-0.1935344318736264,-0.33642578125,0.03625488281,0.004779690265968249,0.0689451102801341,1.0959052200156592,0.73476896472,1.59401587063,0.03793499307626189,0.19423325937740515,Null,0.0002811455246918081,0.07874817289007296,0.016721266969390605,0.0002007274118918253,5.178299649268766,2.1932808254573275
0.2676988237339326,-1.43505859375,0.83630371093,0.390104681584955,0.6228266871692382,0.7129057123389887,0.26879882812,1.32788085937,0.04524787008438988,0.21211711050045406,-0.1024423663522472,-0.67932128906,0.39892578125,0.03978666640417671,0.1989048662210164,1.0049177355626968,0.56743851353,1.5562397765,0.05330134044738987,0.2302214036846691,stairs down,0.003296848472758056,0.23481167344004916,0.05725667517525432,0.0004870505254733428,2.2363468474254837,1.4614871458410146
-0.9863508838683617,-1.74060058593,-0.5419921875,0.07256055952171163,0.26860866117410875,0.34043272201265534,0.10021972656,0.6123046875,0.014513337440317298,0.12013051728679246,-0.2012153237518079,-0.46520996093,0.1181640625,0.013086556928899094,0.11407287836737665,1.0756539486346894,0.59244742061,1.84132336287,0.07224141282271597,0.26801729281418835,stairs down,0.004891939329082232,0.30343726030002927,0.06974454282434349,0.0012129788430575183,-0.4676673950762811,0.3720086394457327
-0.9266608537909714,-1.29724121093,-0.43493652343,0.03721133992855124,0.1923504710168085,0.3627253069155999,0.09106445312,0.82177734375,0.015768059474627335,0.12521164593451148,-0.2694287109326857,-0.57092285156,-0.05883789062,0.012091621886749683,0.10964728407279263,1.0425034763383998,0.61899184596,1.42392434212,0.04098168627190873,0.20186011296810924,stairs down,0.0015180102807506625,0.151242226420095,0.038850172924830464,0.0006703101124634586,-0.9948893610327287,-0.01899692972417889
-0.9887257835036993,-1.23706054687,-0.63879394531,0.02978188317342242,0.17207479059903927,0.3484705224849711,0.24877929687,0.46850585937,0.0019386572043429704,0.04390274585188502,-0.2418346956250867,-0.33630371093,-0.11511230468,0.003128946946199849,0.05577508895256826,1.0779528651208672,0.71965983067,1.32150105582,0.030335415014815816,0.1736665361981893,stairs down,5.8553544914735255e-05,0.031642566710047504,0.007629881068374543,6.061457841468655e-05,-0.45714028543805796,-0.006242142838648055
-0.9517714556490001,-1.4580078125,-0.33642578125,0.07991537642837779,0.2818604015799295,0.4245591107502353,0.17419433593,0.81652832031,0.022525899507146348,0.14964422546803413,-0.24390222885641175,-0.57800292968,-0.04895019531,0.01754336787614684,0.13206124183318302,1.0906435534813528,0.43411270222,1.6832908349,0.07582918461574627,0.2745598852501851,stairs down,0.0007162294028895072,0.10113936423999803,0.026683633349955604,0.0001542682393937231,0.9238128103758148,1.2749678362249535
-0.8832798342694083,-1.52087402343,-0.11767578125,0.0891899438149932,0.2977619731734711,0.44395166882,0.1591796875,0.97387695312,0.0331532968740461,0.18154096925972882,-0.23220301520520711,-0.54553222656,-0.03479003906,0.01630850116352392,0.12732635688120178,1.0421530658172191,0.21799775617,1.61850689771,0.08343660260708656,0.2879980814160961,stairs down,0.00266470139943494,0.19592520458002127,0.05146779512989612,0.0008179064850770784,-0.8753225980592174,0.3824992400645403
-0.594964855442994,-1.44116210937,0.71826171875,0.3359025890553194,0.57783319072764,0.572090925567425,-0.02331542968,1.47692871093,0.11162528081030712,0.33310188524707507,-0.1906380110839521,-0.55895996093,0.03796386718,0.016586195329307808,0.12840123361713382,1.0454711762916764,0.47673066095,1.83018544634,0.0864567211167508,0.29315357101676937,stairs down,0.003817206302340759,0.2334605192698973,0.06159828552461709,0.0010731268538666599,-0.9063738974176272,-0.20891144911607823
0.06928160132475612,-0.66955566406,0.90466308593,0.2023541273218268,0.4484643360311003,0.8111691358577438,0.455078125,1.1865234375,0.04401878239545206,0.20916590349701764,-0.3216835580196341,-0.91467285156,0.21862792968,0.08574576531297838,0.29192965810376675,1.0348503067406098,0.73116657767,1.34535779245,0.025610182196362782,0.15954316829254703,stairs down,0.0032596089916332857,0.21436651331998746,0.05691865535173996,9.245941519525958e-05,0.08950328724177625,0.8615361741825884
-0.4064301281426219,-1.42858886718,0.84606933593,0.5342278848811862,0.7286771560699925,0.5822351967374999,0.20886230468,1.09643554687,0.06148343603867596,0.24720140986337463,-0.18520969297536585,-0.78674316406,0.34582519531,0.04770151509456307,0.2177398727786094,1.0531487985756096,0.61175098358,1.59229998916,0.06927551047919014,0.2623987401454641,stairs down,0.0011090665873875988,0.15793899542006784,0.03320096363428314,-5.343034385251883e-05,1.0965726605926855,0.8565267274618169
-0.98821720075821,-1.59509277343,-0.44982910156,0.056260317230786644,0.23645936505445206,0.3553956585134568,0.16552734375,0.85717773437,0.014638299242186754,0.120614838930877,-0.18528314283962963,-0.44262695312,-0.01635742187,0.010109744255895087,0.10023641268099628,1.0806350247243828,0.48477127416,1.61995788674,0.05025562535448522,0.2234846872716107,stairs down,0.0011780445696636084,0.10480279218995747,0.03421655578231036,0.0006234242189873691,-1.6010687293280437,0.08059218338204192
-0.8570549011198125,-1.61499023437,0.56311035156,0.15245487489258627,0.38923261929662006,0.4999107360810001,0.16796875,1.55944824218,0.07947688333670368,0.28103407767715516,-0.17071456908793753,-0.43725585937,0.04443359375,0.016413542458705858,0.12771436026672547,1.0655007036248125,0.40851785308,1.89458165445,0.12588548912233835,0.3536929527363017,stairs down,0.008765039795122545,0.3943886821899696,0.09332876457128868,0.0017687733378502586,0.22164025162153544,0.752880158574469
0.24863726537729558,-1.66101074218,1.18176269531,0.5664448645376583,0.7502548355191131,0.6961861856291823,0.2275390625,1.623046875,0.09846831340149535,0.3128082732808269,-0.0640162821825786,-0.427734375,0.38122558593,0.02586803847076111,0.16032886953043507,1.069272772444214,0.59143125614,2.04356971348,0.09427914836852863,0.3060820114770854,stairs down,0.0029747008098127093,0.17448019985999963,0.054369035302165344,0.0010856464911842127,-1.3032555363934257,-0.04639474982343142
-0.9936033601171337,-1.34777832031,-0.65942382812,0.02557945879224317,0.15942563251598094,0.3314807673135668,0.19250488281,0.50537109375,0.004848524472993354,0.06940923678812007,-0.2349122648746497,-0.31518554687,-0.0615234375,0.002614139719591833,0.05096556826063518,1.0759645334378982,0.72106145205,1.46176692041,0.026615493561335742,0.16262216369437266,stairs down,0.00010215373393295476,0.04534522841004218,0.010074873359366219,3.39748414537022e-05,0.45364111483901226,0.48388408031127955
-0.9462147248058974,-1.28491210937,-0.45715332031,0.03494796763989083,0.18634361326941629,0.3204275277905128,0.11669921875,0.60290527343,0.009107322123728577,0.09512592629617163,-0.19816941481019232,-0.47436523437,0.03857421875,0.011386070478091388,0.10636297686141344,1.0276816696807052,0.63928787901,1.43809504217,0.036457276169353584,0.19032492133477552,stairs down,0.000816460293851433,0.11919391020001058,0.02848203949893778,0.0003639741759372596,1.8920775016737599,1.5296451621812752
-0.9874560863909739,-1.82788085937,-0.45373535156,0.07981724132419167,0.2816006881194704,0.4417161817634415,0.09228515625,0.89294433593,0.03540705974827826,0.18755570845987826,-0.21694748122519478,-0.58923339843,-0.01525878906,0.012366667446631147,0.110843874035796,1.1207688795225323,0.63760228084,1.94506608022,0.08846292641030268,0.296459932913746,stairs down,0.006068978972054064,0.23879235025992784,0.07765030597293275,0.0016461576039583261,-1.3661422075451541,0.011662230928983254
0.015165441175555521,-1.39440917968,0.84033203125,0.566400324776068,0.7501322295895804,0.6319907194608496,0.15307617187,1.29113769531,0.0740123573508472,0.27116160578726706,-0.1818903505382353,-0.50085449218,0.21398925781,0.01985389726306827,0.14044263323033052,1.0118326003306537,0.41654426048,1.62986875588,0.06787978267919603,0.2596846625599488,stairs down,0.0029523931046090772,0.20464474550999512,0.05415806881389742,0.001062594271601528,-0.37649232910957586,-0.654894671514628
-0.6022165879822994,-1.29382324218,0.70837402343,0.48995770056776833,0.6980956996804419,0.5218375302854545,0.22106933593,1.27075195312,0.057981834605664286,0.24014947703254108,-0.15819006934946525,-0.32385253906,0.10144042968,0.00948216180143618,0.0971156787230307,1.0875580319521392,0.6396596893,1.40305748524,0.03463323099775357,0.18560179566457677,stairs down,0.0009575968422196027,0.11948251553997125,0.030862209957991594,0.0004907830658334141,0.10785442373876819,-0.8849724858831823
-0.9770882346377842,-1.32092285156,-0.62475585937,0.031535718222335966,0.17707777388809584,0.3155774203178409,0.14587402343,0.412109375,0.003836588112128641,0.06176398073340967,-0.21098535710732955,-0.32727050781,-0.05383300781,0.0028784365269721368,0.053498427771084794,1.0512996598271591,0.68711140877,1.35147837007,0.03178839763287894,0.17778577484500152,stairs down,8.339558250785521e-05,0.03272617821994572,0.009106137708758788,1.5635914272853845e-05,-1.0321886693656002,-0.21811037370601696
-1.0259892032798985,-1.8994140625,-0.28540039062,0.10015778434902618,0.3156728832193959,0.31197082209355326,0.01000976562,0.73010253906,0.028883349674118958,0.16951912483824785,-0.18863952946238577,-0.71337890625,0.08605957031,0.02931067179399882,0.17076851776012075,1.1088297663256854,0.30579568387,2.01945963645,0.11418868802295598,0.3370594161460071,stairs down,0.003650107740086817,0.240539862300011,0.060262586024838805,0.0009919040020250453,-0.6903012556767072,0.16490399688611973
