avg_accX,min_accX,max_accX,var_accX,avg_accY,min_accY,max_accY,var_accY,avg_accZ,min_accZ,max_accZ,var_accZ,avg_magnitude,min_magnitude,max_magnitude,var_magnitude,avg_pressure,min_pressure,max_pressure,var_pressure,slope_pressure,Label
-0.9503646358322579,-0.95715332031,-0.94360351562,1.5145745048481e-05,0.26604502687709675,0.25231933593,0.27807617187,3.473540439980363e-05,-0.2278225806413979,-0.23950195312,-0.216796875,5.030280910786632e-05,1.0128933992072044,1.00532106235,1.02094788622,2.2334329605903402e-05,980.0358464006074,980.0261798922,980.04707125092,3.190317932145728e-05,0.00017146865193167908,Null
-0.9514721679647999,-0.95983886718,-0.9345703125,2.4575904151803555e-05,0.27665283202739993,0.26171875,0.29113769531,6.225410737340976e-05,-0.226655273433,-0.23779296875,-0.21606445312,2.46110347713882e-05,1.0165138972234002,1.00183378404,1.02314339117,1.869923675786146e-05,980.0341094671385,980.02793700757,980.03986834509,1.3967116797779919e-05,-6.523047667708281e-05,Null
-0.9662084960888001,-1.05041503906,-0.92114257812,0.0011215202074256734,0.29711181640280004,0.20690917968,0.39001464843,0.002798042760914752,-0.12231689452720003,-0.24011230468,-0.00012207031,0.005531436560106087,1.0226110403288002,0.98360028889,1.07624795855,0.0004230927087649786,980.0660378930236,980.01323682914,980.16889358426,0.0019051186961126397,0.0008327166265381676,Null
-0.9511816406212,-1.00158691406,-0.90930175781,0.000353018346430739,0.2897729492138001,0.12866210937,0.40979003906,0.008293702560309951,-0.20175537108979996,-0.25280761718,-0.15075683593,0.0010575708054409432,1.0192720063554,1.00174142783,1.0380290564,0.00011306179010465086,980.013387144206,979.94040091311,980.05994384972,0.0011283836213805856,0.0009135810856995961,Null
-0.9516210937465999,-0.96630859375,-0.94177246093,4.2539317210240084e-05,0.2764794921832,0.24133300781,0.31420898437,0.0006648264991147945,-0.22129638671500002,-0.23803710937,-0.1953125,0.00011378828323346686,1.0157515955893999,1.00376800594,1.02887744066,5.7924291796414406e-05,980.0372928784958,980.01336975762,980.05078770499,0.0001275211736314321,-0.0003308383136583772,Null
-0.9777880859339999,-1.19372558593,-0.87048339843,0.006057451445560189,0.28641357421560004,0.22302246093,0.33947753906,0.0009156774089852893,-0.16906982421539996,-0.2353515625,-0.07153320312,0.0029914671062716103,1.0352377181449999,0.90999357873,1.23123411565,0.004883534223636197,980.0670647515664,979.90528456461,980.18679453623,0.004558796962772557,0.001184934058627399,Null
-0.9488403320282001,-1.173828125,-0.76904296875,0.017814186636722597,0.2884204101514001,0.13610839843,0.48083496093,0.011978116788006345,-0.09187744140340001,-0.19506835937,0.03601074218,0.005223897135175298,1.0030485660176003,0.80448804624,1.23612920839,0.02069230876766697,980.0116959331001,979.90528456461,980.14784040147,0.004525112218869412,0.0002993133246318193,Null
-0.9974707031218,-1.166015625,-0.89038085937,0.0042555567230982425,0.22385742187140004,0.04333496093,0.35949707031,0.00876321958763607,0.0822851562488,-0.21301269531,0.44372558593,0.032024023411312386,1.0456070241253999,0.90928753337,1.18626337537,0.0031607259355307315,980.0153796939336,979.93410455542,980.13899161446,0.0029948710127910183,-0.0005373309639308041,Null
-0.9653857421847999,-1.01953125,-0.90185546875,0.0007627342445745881,0.2665991210904,0.18981933593,0.35021972656,0.002045739473810221,-0.1154296874964,-0.18029785156,-0.00524902343,0.0019883898773800776,1.0102236081392,0.94205776004,1.05047944141,0.0005716079302431332,980.0394667598943,979.97706792841,980.09608923962,0.0010812549299763653,0.00024339881235142834,Null
-0.9697631835902001,-0.98120117187,-0.96228027343,3.499831214017063e-05,0.27386962890160005,0.18981933593,0.34143066406,0.0013278958833982829,-0.1324218749962,-0.18322753906,-0.11291503906,0.00037508059030368134,1.0171465798574,0.9996579673,1.04034216677,0.00011534240553618056,980.0328038655877,979.96168279654,980.0951355667,0.002169414547460753,0.0008729501093557917,Null
